datetime,equity,position,close
2024-02-08 12:00:00,103403.79990913405,1,47490.78974922261
2024-02-08 16:00:00,103575.48279929796,1,47573.743273203036
2024-02-08 20:00:00,103754.83346983393,1,47660.40170570616
2024-02-09 00:00:00,106953.93120360393,1,49206.13774451958
2024-02-09 04:00:00,106451.07274600658,1,48963.1672243866
2024-02-09 08:00:00,104724.89555478518,1,48129.1150897229
2024-02-09 12:00:00,105901.29702843387,1,48697.52728130327
2024-02-09 16:00:00,104322.56514578832,1,47934.717586285544
2024-02-09 20:00:00,105354.21683244337,1,48433.18975696416
2024-02-10 00:00:00,104773.53759327965,1,48152.61788899926
2024-02-10 04:00:00,106402.15731859172,1,48939.53232939387
2024-02-10 08:00:00,106969.93793862782,1,49213.8718587134
2024-02-10 12:00:00,107168.49268283392,1,49309.80929149545
2024-02-10 16:00:00,107285.4615811849,1,49366.32617739513
2024-02-10 20:00:00,107137.8043179075,1,49294.98132574176
2024-02-11 00:00:00,108194.81444378992,1,49805.70615534605
2024-02-11 04:00:00,109179.84467389031,1,50281.651829000904
2024-02-11 08:00:00,109254.10468366655,1,50317.53268757614
2024-02-11 12:00:00,109198.80389387492,1,50290.812521182525
2024-02-11 16:00:00,108866.23810708798,1,50130.12380058282
2024-02-11 20:00:00,108815.84573616923,1,50105.77527787652
2024-02-12 00:00:00,99911.9049125732,0,45159.18624229386
2024-02-12 04:00:00,99911.9049125732,0,44671.570236592444
2024-02-12 08:00:00,99911.9049125732,-1,50121.521673466144
2024-02-12 12:00:00,97882.12481244984,1,51093.124634643485
2024-02-12 16:00:00,93653.12326246731,0,48495.9480705828
2024-02-12 20:00:00,93653.12326246731,1,49777.39608021954
2024-02-13 00:00:00,94442.4258079387,1,50218.99683509907
2024-02-13 04:00:00,94723.69768481569,1,50376.36345436049
2024-02-13 08:00:00,94760.16966648083,1,50396.768880299736
2024-02-13 12:00:00,95794.87403103351,1,50975.66759421523
2024-02-13 16:00:00,93319.16125655438,1,49590.55026962589
2024-02-13 20:00:00,96396.05970247596,1,51312.02029934073
2024-02-14 00:00:00,96771.04660744494,1,51521.81881228654
2024-02-14 04:00:00,97760.82311880671,1,52075.5811903343
2024-02-14 08:00:00,97741.59930615971,1,52064.825808604844
2024-02-14 12:00:00,96914.67208518156,1,51602.174716055415
2024-02-14 16:00:00,97049.3948740183,0,51777.104515671635
2024-02-14 20:00:00,97049.3948740183,0,52110.93374558506
2024-02-15 00:00:00,97049.3948740183,0,52406.720100173334
2024-02-15 04:00:00,97049.3948740183,0,52596.78244715067
2024-02-15 08:00:00,97049.3948740183,1,52756.93968112997
2024-02-15 12:00:00,97108.87438136865,1,52790.975054621114
2024-02-15 16:00:00,97342.51423159291,1,52924.66848819243
2024-02-15 20:00:00,97533.04115714681,1,53033.691836909005
2024-02-16 00:00:00,97916.95520792263,1,53253.3751982672
2024-02-16 04:00:00,98840.84737271782,1,53782.04492495357
2024-02-16 08:00:00,97777.57696288398,1,53173.62015593827
2024-02-16 12:00:00,97944.16688254001,1,53268.946267198
2024-02-16 16:00:00,97754.07266063856,1,53160.17052023669
2024-02-16 20:00:00,98734.18739157345,1,53721.01193297829
2024-02-17 00:00:00,98688.66119139007,1,53694.96092321207
2024-02-17 04:00:00,98838.1743443944,1,53780.515364246145
2024-02-17 08:00:00,98858.35555657519,1,53792.06346080369
2024-02-17 12:00:00,98849.06767725959,1,53786.74874897218
2024-02-17 16:00:00,99003.18966395744,1,53874.94045758135
2024-02-17 20:00:00,99159.93263341117,1,53964.63194537472
2024-02-18 00:00:00,98711.63120877957,1,53708.1048303454
2024-02-18 04:00:00,98805.56695195934,1,53761.85675677714
2024-02-18 08:00:00,99566.52659810183,1,54197.29321080821
2024-02-18 12:00:00,99576.93552153748,1,54203.24940669071
2024-02-18 16:00:00,99556.73816520319,1,54191.69207212299
2024-02-18 20:00:00,99944.40640477088,1,54413.52365600991
2024-02-19 00:00:00,100022.23431673345,1,54458.05835660989
2024-02-19 04:00:00,100089.28318796639,1,54496.42507274846
2024-02-19 08:00:00,100501.76246345844,1,54732.454031697926
2024-02-19 12:00:00,100514.26238444199,1,54739.606738541625
2024-02-19 16:00:00,100564.18709650236,1,54768.17466549845
2024-02-19 20:00:00,100756.99060638109,1,54878.50072167229
2024-02-20 00:00:00,100383.0477231606,1,54664.52306345467
2024-02-20 04:00:00,100087.97146250328,1,54495.674476987944
2024-02-20 08:00:00,100897.3116259098,1,54958.795238575185
2024-02-20 12:00:00,102149.18280057493,1,55675.141168301154
2024-02-20 16:00:00,103148.62163610874,1,56247.040223358665
2024-02-20 20:00:00,101720.6041842889,1,55429.89984191131
2024-02-21 00:00:00,100821.43676896216,1,54915.378115437474
2024-02-21 04:00:00,97089.01581780374,1,52779.611584107675
2024-02-21 08:00:00,98145.40270808146,0,53489.61134379125
2024-02-21 12:00:00,98145.40270808146,0,54587.341496852176
2024-02-21 16:00:00,98145.40270808146,1,56292.98619175111
2024-02-21 20:00:00,97999.85168681561,1,56205.10903887134
2024-02-22 00:00:00,98624.47051054279,1,56582.225759777066
2024-02-22 04:00:00,98537.22218399335,1,56529.549148757724
2024-02-22 08:00:00,98855.08898741439,1,56721.46281199899
2024-02-22 12:00:00,98774.45560207183,1,56672.78000462782
2024-02-22 16:00:00,98888.62475440456,1,56741.71019808467
2024-02-22 20:00:00,99057.41100571107,1,56843.615736644744
2024-02-23 00:00:00,98630.80457011773,1,56586.049979743206
2024-02-23 04:00:00,98707.57025259013,1,56632.39764227335
2024-02-23 08:00:00,98832.39894101367,1,56707.763583652355
2024-02-23 12:00:00,99101.09469994728,1,56869.98998426845
2024-02-23 16:00:00,98921.8182004768,1,56761.75090621388
2024-02-23 20:00:00,99175.95794659118,1,56915.189041706784
2024-02-24 00:00:00,98397.9861191634,1,56445.4846822289
2024-02-24 04:00:00,99019.51225340333,1,56820.73417647749
2024-02-24 08:00:00,99268.36693319253,1,56970.981426895196
2024-02-24 12:00:00,99245.23999160487,1,56957.01842090688
2024-02-24 16:00:00,99844.50210452895,1,57318.82590157237
2024-02-24 20:00:00,100559.78442634313,1,57750.68116029608
2024-02-25 00:00:00,100567.01789867137,1,57755.048405184585
2024-02-25 04:00:00,100873.74692607111,1,57940.23758076748
2024-02-25 08:00:00,100786.64456535001,1,57887.64909734285
2024-02-25 12:00:00,100977.67177351494,1,58002.982724205176
2024-02-25 16:00:00,101263.61540667339,1,58175.62261465408
2024-02-25 20:00:00,101421.39249372105,1,58270.88131554694
2024-02-26 00:00:00,100604.57761884684,1,57777.72527301606
2024-02-26 04:00:00,98733.24921574703,1,56647.90144397468
2024-02-26 08:00:00,100825.92779870902,0,58023.952517213
2024-02-26 12:00:00,100825.92779870902,0,57092.410352325
2024-02-26 16:00:00,100825.92779870902,0,56924.6258692749
2024-02-26 20:00:00,100825.92779870902,0,58772.57604424757
2024-02-27 00:00:00,100825.92779870902,1,59119.93769891929
2024-02-27 04:00:00,100596.78629828483,1,58978.507586070584
2024-02-27 08:00:00,100427.70237455623,1,58874.14605239131
2024-02-27 12:00:00,100245.94004057028,1,58761.95918375472
2024-02-27 16:00:00,100354.22050070127,1,58828.79176391714
2024-02-27 20:00:00,101216.84879411865,1,59361.220925193724
2024-02-28 00:00:00,100068.8869846128,1,58652.67896328868
2024-02-28 04:00:00,98469.3396751993,0,57660.21809760857
2024-02-28 08:00:00,98469.3396751993,0,57881.28633388718
2024-02-28 12:00:00,98469.3396751993,0,57784.43655921375
2024-02-28 16:00:00,98469.3396751993,0,59274.16785407378
2024-02-28 20:00:00,98469.3396751993,1,60179.963210790425
2024-02-29 00:00:00,98771.28624951858,1,60374.21158553269
2024-02-29 04:00:00,98966.65772908927,1,60499.89803341889
2024-02-29 08:00:00,98084.32259206192,1,59932.273887551535
2024-02-29 12:00:00,98333.23248307972,1,60092.40268482796
2024-02-29 16:00:00,99379.05238159858,1,60765.199904065805
2024-02-29 20:00:00,99744.78850083107,1,61000.48539092922
2024-03-01 00:00:00,100025.22462081796,1,61180.89565274221
2024-03-01 04:00:00,99894.41488652298,1,61096.74308918176
2024-03-01 08:00:00,99390.19887232364,1,60772.370668338604
2024-03-01 12:00:00,99352.21009193575,1,60747.93171298557
2024-03-01 16:00:00,100126.15340934454,1,61245.82519592446
2024-03-01 20:00:00,100723.87502289221,1,61630.35167131737
2024-03-02 00:00:00,100583.73724118836,1,61540.19818506792
2024-03-02 04:00:00,100579.17872410559,1,61537.26559827982
2024-03-02 08:00:00,100588.21185328766,1,61543.07679407302
2024-03-02 12:00:00,100609.21775781208,1,61556.590319845105
2024-03-02 16:00:00,100599.90415524114,1,61550.59868981427
2024-03-02 20:00:00,100635.47467932453,1,61573.48193168415
2024-03-03 00:00:00,100259.99817315789,1,61331.93025572557
2024-03-03 04:00:00,100268.9238835103,1,61337.672346800086
2024-03-03 08:00:00,100589.87507583073,1,61544.14677897533
2024-03-03 12:00:00,100759.84887918126,1,61653.494385001446
2024-03-03 16:00:00,101086.2493652228,1,61863.47445870021
2024-03-03 20:00:00,101346.74670801619,1,62031.05769946514
2024-03-04 00:00:00,102396.76210233143,1,62706.553966511434
2024-03-04 04:00:00,102542.12111507091,1,62800.06637691861
2024-03-04 08:00:00,102258.1949286423,1,62617.41088435386
2024-03-04 12:00:00,102675.34078491575,1,62885.76930105146
2024-03-04 16:00:00,102262.40033112814,1,62620.1163053372
2024-03-04 20:00:00,102448.58564186789,1,62739.893103910304
2024-03-05 00:00:00,102403.02381451866,1,62710.582253363886
2024-03-05 04:00:00,105016.67211593408,1,64391.99538362505
2024-03-05 08:00:00,106096.86299869536,1,65086.90415634692
2024-03-05 12:00:00,106718.43099007483,1,65486.77149178357
2024-03-05 16:00:00,105556.26384092182,1,64739.12571898168
2024-03-05 20:00:00,104368.27688852085,1,63974.86954141404
2024-03-06 00:00:00,104327.96248365282,1,63948.93446451519
2024-03-06 04:00:00,104627.91586912052,1,64141.90058031529
2024-03-06 08:00:00,104973.82433404689,1,64364.43053374503
2024-03-06 12:00:00,104842.20574991406,1,64279.757620626806
2024-03-06 16:00:00,104658.15576526464,1,64161.35452077351
2024-03-06 20:00:00,104965.71898759695,1,64359.216199460316
2024-03-07 00:00:00,105055.14730996768,1,64416.74725877305
2024-03-07 04:00:00,105161.09437585618,1,64484.90516188538
2024-03-07 08:00:00,104849.39741504178,1,64284.38416512693
2024-03-07 12:00:00,105197.67134525684,1,64508.43587050525
2024-03-07 16:00:00,105290.79257376333,1,64568.34265147195
2024-03-07 20:00:00,105186.51908035656,1,64501.26139158805
2024-03-08 00:00:00,105223.62967455803,1,64525.13539189955
2024-03-08 04:00:00,105507.09988507451,1,64707.49754588262
2024-03-08 08:00:00,105649.7147381264,1,64799.244582529376
2024-03-08 12:00:00,105404.53179932528,1,64641.51340944349
2024-03-08 16:00:00,105349.39715441108,1,64606.044170586516
2024-03-08 20:00:00,105628.21606683182,1,64785.414049868086
2024-03-09 00:00:00,105685.54499179321,1,64822.29491372481
2024-03-09 04:00:00,106061.40980289156,1,65064.096394146494
2024-03-09 08:00:00,106122.75331136821,1,65103.559921260334
2024-03-09 12:00:00,106179.30344825941,1,65139.939774906066
2024-03-09 16:00:00,106347.60334394845,1,65248.21052207579
2024-03-09 20:00:00,106502.18655559857,1,65347.657047320106
2024-03-10 00:00:00,115370.33903336157,1,71052.7199699764
2024-03-10 04:00:00,121256.42416417142,1,74839.35829442846
2024-03-10 08:00:00,111860.57044002251,1,68794.81442322681
2024-03-10 12:00:00,114379.41961205396,1,70415.24134474779
2024-03-10 16:00:00,102109.6923875606,1,62521.8761782051
2024-03-10 20:00:00,107141.67314304189,0,65879.41170660256
2024-03-11 00:00:00,107141.67314304189,0,67447.95508322169
2024-03-11 04:00:00,107141.67314304189,0,67143.15500654503
2024-03-11 08:00:00,107141.67314304189,0,67019.94894626175
2024-03-11 12:00:00,107141.67314304189,0,67438.73448759754
2024-03-11 16:00:00,107141.67314304189,0,67148.0487593147
2024-03-11 20:00:00,107141.67314304189,0,67899.75692969284
2024-03-12 00:00:00,107141.67314304189,1,67571.0004210888
2024-03-12 04:00:00,107276.27616148602,1,67660.35835495588
2024-03-12 08:00:00,106615.08286891715,0,67356.55873923059
2024-03-12 12:00:00,106615.08286891715,0,68186.45249551501
2024-03-12 16:00:00,106615.08286891715,0,68132.13912131861
2024-03-12 20:00:00,106615.08286891715,0,69090.81181555617
2024-03-13 00:00:00,106615.08286891715,0,69550.61887749986
2024-03-13 04:00:00,106615.08286891715,1,69154.09670697215
2024-03-13 08:00:00,106063.67137710146,1,68777.608417913
2024-03-13 12:00:00,106654.2054269449,1,69180.8084914636
2024-03-13 16:00:00,106603.32538993293,1,69146.06903034206
2024-03-13 20:00:00,106599.18908220161,1,69143.24487552501
2024-03-14 00:00:00,106711.78094613587,1,69220.11943988167
2024-03-14 04:00:00,106326.08385325379,1,68956.7762909819
2024-03-14 08:00:00,106202.91506755554,0,69010.98829474203
2024-03-14 12:00:00,106202.91506755554,0,69332.55856253122
2024-03-14 16:00:00,106202.91506755554,0,69473.26988520239
2024-03-14 20:00:00,106202.91506755554,1,69581.47809488288
2024-03-15 00:00:00,105551.46889155827,1,69132.2032049847
2024-03-15 04:00:00,105539.01720251971,1,69123.61580140791
2024-03-15 08:00:00,105739.34215664427,1,69261.7714542067
2024-03-15 12:00:00,105682.47786362757,1,69222.55455505903
2024-03-15 16:00:00,105908.02759952028,1,69378.10667355084
2024-03-15 20:00:00,105503.95281477015,1,69099.43337540563
2024-03-16 00:00:00,105218.88809820561,1,68902.83629053929
2024-03-16 04:00:00,104876.16308492071,0,68777.24302021271
2024-03-16 08:00:00,104876.16308492071,0,68915.9480126887
2024-03-16 12:00:00,104876.16308492071,0,68943.74237888957
2024-03-16 16:00:00,104876.16308492071,0,68954.01905080154
2024-03-16 20:00:00,104876.16308492071,0,68963.36308522585
2024-03-17 00:00:00,104876.16308492071,0,69272.22918073063
2024-03-17 04:00:00,104876.16308492071,1,69605.51022018718
2024-03-17 08:00:00,105453.68581129512,1,70008.98120168726
2024-03-17 12:00:00,105931.35777738375,1,70342.69408984105
2024-03-17 16:00:00,108830.81506395184,1,72368.32325351624
2024-03-17 20:00:00,105203.21258048207,1,69833.99470217741
2024-03-18 00:00:00,104971.13821210446,1,69671.86208139182
2024-03-18 04:00:00,103840.7621464861,0,69200.59418515637
2024-03-18 08:00:00,103840.7621464861,1,68759.36438162606
2024-03-18 12:00:00,104242.67680106634,1,69039.50380009058
2024-03-18 16:00:00,102903.02303035204,1,68105.74877524914
2024-03-18 20:00:00,103275.12049379687,-1,68502.62397642176
2024-03-19 00:00:00,103558.09369781936,-1,68305.04842444113
2024-03-19 04:00:00,103648.23181824286,-1,68242.11282261026
2024-03-19 08:00:00,104054.64910865565,-1,67958.34701246876
2024-03-19 12:00:00,104038.36605695779,-1,67969.71604982424
2024-03-19 16:00:00,103997.12457392545,-1,67998.5113868342
2024-03-19 20:00:00,104118.36864648893,-1,67913.85720678963
2024-03-20 00:00:00,104396.61714472166,-1,67719.58050551674
2024-03-20 04:00:00,104221.30352330532,-1,67841.98674408872
2024-03-20 08:00:00,104050.80591948271,-1,67961.03037687011
2024-03-20 12:00:00,103969.60199180628,-1,68017.72800973993
2024-03-20 16:00:00,103898.68579439867,-1,68067.24261623979
2024-03-20 20:00:00,103630.03458014128,-1,68254.81836967738
2024-03-21 00:00:00,104755.68783736082,0,67331.86745452893
2024-03-21 04:00:00,104755.68783736082,-1,65642.07261731706
2024-03-21 08:00:00,103280.89466366277,0,67134.35124730648
2024-03-21 12:00:00,103280.89466366277,-1,65804.21630629984
2024-03-21 16:00:00,103069.16538435106,-1,65946.21718896247
2024-03-21 20:00:00,101967.70660986143,-1,66684.93466206055
2024-03-22 00:00:00,101111.82811490452,0,67197.18269973759
2024-03-22 04:00:00,101111.82811490452,-1,66984.53180837164
2024-03-22 08:00:00,102796.25286458708,-1,65809.90320444715
2024-03-22 12:00:00,105682.8942197377,-1,63796.91241594784
2024-03-22 16:00:00,105323.49450234175,-1,64047.53874305163
2024-03-22 20:00:00,101989.99212581282,-1,66372.14673961488
2024-03-23 00:00:00,101471.08148361644,0,66600.03847347191
2024-03-23 04:00:00,101471.08148361644,0,66450.05396499329
2024-03-23 08:00:00,101471.08148361644,0,65004.844067401275
2024-03-23 12:00:00,101471.08148361644,-1,65861.18620253511
2024-03-23 16:00:00,99939.00372137895,-1,66907.93980179403
2024-03-23 20:00:00,99825.11939721709,0,66854.02602967925
2024-03-24 00:00:00,99825.11939721709,0,66902.59624488628
2024-03-24 04:00:00,99825.11939721709,0,66853.93182323263
2024-03-24 08:00:00,99825.11939721709,0,66470.64774363046
2024-03-24 12:00:00,99825.11939721709,0,66318.21621812622
2024-03-24 16:00:00,99825.11939721709,0,65907.31587147071
2024-03-24 20:00:00,99825.11939721709,0,65876.70321354327
2024-03-25 00:00:00,99825.11939721709,0,65831.32774298752
2024-03-25 04:00:00,99825.11939721709,-1,66039.80317523463
2024-03-25 08:00:00,99575.16710462267,-1,66213.86336438614
2024-03-25 12:00:00,99868.62555587747,-1,66009.50663293418
2024-03-25 16:00:00,100894.67136924325,-1,65294.9953696094
2024-03-25 20:00:00,100983.01373587284,-1,65233.47607372284
2024-03-26 00:00:00,100844.61407390946,-1,65329.85395083614
2024-03-26 04:00:00,100798.65230343977,-1,65361.86051648375
2024-03-26 08:00:00,100739.57521710823,-1,65403.00024244767
2024-03-26 12:00:00,100690.38683715175,-1,65437.25373390563
2024-03-26 16:00:00,100532.37562834131,-1,65547.28857538728
2024-03-26 20:00:00,100399.4984797534,-1,65639.82071972995
2024-03-27 00:00:00,100299.53040375859,0,65577.35624687618
2024-03-27 04:00:00,100299.53040375859,0,65752.530000386
2024-03-27 08:00:00,100299.53040375859,0,65564.25825909093
2024-03-27 12:00:00,100299.53040375859,0,65661.33026327827
2024-03-27 16:00:00,100299.53040375859,0,65523.62997766064
2024-03-27 20:00:00,100299.53040375859,0,65542.37139979214
2024-03-28 00:00:00,100299.53040375859,0,66221.82931359549
2024-03-28 04:00:00,100299.53040375859,0,65305.212895651
2024-03-28 08:00:00,100299.53040375859,0,65173.070984479746
2024-03-28 12:00:00,100299.53040375859,0,65639.5924075131
2024-03-28 16:00:00,100299.53040375859,0,65912.51375525481
2024-03-28 20:00:00,100299.53040375859,0,65248.71661660996
2024-03-29 00:00:00,100299.53040375859,0,65259.743087717085
2024-03-29 04:00:00,100299.53040375859,0,65313.856084037856
2024-03-29 08:00:00,100299.53040375859,0,65307.542061689535
2024-03-29 12:00:00,100299.53040375859,0,65318.33423592121
2024-03-29 16:00:00,100299.53040375859,0,65291.50344533582
2024-03-29 20:00:00,100299.53040375859,0,65270.73977786508
2024-03-30 00:00:00,100299.53040375859,0,65528.405821354565
2024-03-30 04:00:00,100299.53040375859,0,65484.042487475424
2024-03-30 08:00:00,100299.53040375859,0,66241.61517890496
2024-03-30 12:00:00,100299.53040375859,0,66166.8767994027
2024-03-30 16:00:00,100299.53040375859,0,66664.11184620738
2024-03-30 20:00:00,100299.53040375859,0,65729.53015658575
2024-03-31 00:00:00,100299.53040375859,0,64771.39920707572
2024-03-31 04:00:00,100299.53040375859,0,69523.09971436221
2024-03-31 08:00:00,100299.53040375859,1,70392.62398129875
2024-03-31 12:00:00,101433.93543546718,1,71230.67950640652
2024-03-31 16:00:00,102092.15614821747,1,71716.94806978722
2024-03-31 20:00:00,97774.68787984476,0,65690.15109801675
2024-04-01 00:00:00,97774.68787984476,0,66173.96037618155
2024-04-01 04:00:00,97774.68787984476,0,66157.23138261453
2024-04-01 08:00:00,97774.68787984476,0,66280.48212893565
2024-04-01 12:00:00,97774.68787984476,0,66170.48661980443
2024-04-01 16:00:00,97774.68787984476,0,66208.90023609775
2024-04-01 20:00:00,97774.68787984476,0,66199.39244918371
2024-04-02 00:00:00,97774.68787984476,-1,66292.42588055665
2024-04-02 04:00:00,97788.20353825639,-1,66282.77979576282
2024-04-02 08:00:00,97792.80488267599,-1,66279.49583007759
2024-04-02 12:00:00,97825.42259270171,-1,66256.21666844845
2024-04-02 16:00:00,97856.50477699403,-1,66234.033406921
2024-04-02 20:00:00,97890.16457697938,-1,66210.01050881915
2024-04-03 00:00:00,98495.52679019708,-1,65777.96531635917
2024-04-03 04:00:00,98619.12878351515,-1,65689.75094515206
2024-04-03 08:00:00,98610.34715908681,-1,65696.01836411779
2024-04-03 12:00:00,98624.2699192476,-1,65686.08173202892
2024-04-03 16:00:00,98680.57630944879,-1,65645.89603054304
2024-04-03 20:00:00,98675.29710193041,-1,65649.6637850849
2024-04-04 00:00:00,101010.67306545214,-1,63982.91297772436
2024-04-04 04:00:00,100510.30588766765,-1,64340.02352890574
2024-04-04 08:00:00,99444.20203599073,-1,65100.898644205416
2024-04-04 12:00:00,94757.52838193205,-1,68445.76354765246
2024-04-04 16:00:00,97453.44067814483,0,66389.1141913009
2024-04-04 20:00:00,97453.44067814483,0,65906.82082396593
2024-04-05 00:00:00,97453.44067814483,0,66115.47478994819
2024-04-05 04:00:00,97453.44067814483,0,65762.82800988475
2024-04-05 08:00:00,97453.44067814483,0,65345.56896436689
2024-04-05 12:00:00,97453.44067814483,0,65452.29875305254
2024-04-05 16:00:00,97453.44067814483,0,65262.21431295956
2024-04-05 20:00:00,97453.44067814483,0,65400.83843209842
2024-04-06 00:00:00,97453.44067814483,0,64899.37411747538
2024-04-06 04:00:00,97453.44067814483,0,64909.94611748613
2024-04-06 08:00:00,97453.44067814483,0,64930.78274557256
2024-04-06 12:00:00,97453.44067814483,0,65197.2124834103
2024-04-06 16:00:00,97453.44067814483,0,65022.46709600137
2024-04-06 20:00:00,97453.44067814483,0,65052.980890272556
2024-04-07 00:00:00,97453.44067814483,0,64844.80344710322
2024-04-07 04:00:00,97453.44067814483,0,64974.426344030784
2024-04-07 08:00:00,97453.44067814483,0,64933.40081578601
2024-04-07 12:00:00,97453.44067814483,0,64868.38541840835
2024-04-07 16:00:00,97453.44067814483,0,65136.354947247986
2024-04-07 20:00:00,97453.44067814483,0,65312.214879321575
2024-04-08 00:00:00,97453.44067814483,0,62846.91657318635
2024-04-08 04:00:00,97453.44067814483,0,63504.61251388244
2024-04-08 08:00:00,97453.44067814483,-1,60901.10744089673
2024-04-08 12:00:00,95422.94992484617,0,61874.0079125748
2024-04-08 16:00:00,95422.94992484617,-1,63039.32563900174
2024-04-08 20:00:00,93926.112197728,-1,64080.227621980644
2024-04-09 00:00:00,93383.56590298543,-1,64457.514687788826
2024-04-09 04:00:00,93362.80714982926,-1,64471.950338983974
2024-04-09 08:00:00,93677.40470351237,0,64127.10033291154
2024-04-09 12:00:00,93677.40470351237,-1,64201.00896693559
2024-04-09 16:00:00,92480.86814537723,-1,65064.204869391084
2024-04-09 20:00:00,94329.05062070735,0,63602.50172593085
2024-04-10 00:00:00,94329.05062070735,0,63389.41628592371
2024-04-10 04:00:00,94329.05062070735,0,63351.182694497504
2024-04-10 08:00:00,94329.05062070735,0,63561.75201535712
2024-04-10 12:00:00,94329.05062070735,0,63654.622026372395
2024-04-10 16:00:00,94329.05062070735,0,63439.57350289955
2024-04-10 20:00:00,94329.05062070735,0,63189.00425929282
2024-04-11 00:00:00,94329.05062070735,0,63079.234007947125
2024-04-11 04:00:00,94329.05062070735,0,63092.53867984563
2024-04-11 08:00:00,94329.05062070735,0,63192.939338844524
2024-04-11 12:00:00,94329.05062070735,0,63311.87751144537
2024-04-11 16:00:00,94329.05062070735,0,63359.03781216832
2024-04-11 20:00:00,94329.05062070735,0,63089.96691142617
2024-04-12 00:00:00,94329.05062070735,0,62836.88311428976
2024-04-12 04:00:00,94329.05062070735,0,62816.79673730999
2024-04-12 08:00:00,94329.05062070735,0,62775.91230154719
2024-04-12 12:00:00,94329.05062070735,0,62736.26858910803
2024-04-12 16:00:00,94329.05062070735,-1,62571.96943891857
2024-04-12 20:00:00,94351.32903123868,-1,62556.41354552154
2024-04-13 00:00:00,98583.9159260918,-1,59601.01102982503
2024-04-13 04:00:00,98045.01799691505,-1,59977.296345438815
2024-04-13 08:00:00,97000.60171623997,-1,60706.55969667561
2024-04-13 12:00:00,96003.90254011308,-1,61402.504594133
2024-04-13 16:00:00,96275.33957886291,-1,61212.973764145805
2024-04-13 20:00:00,95006.83223233701,-1,62098.70863415187
2024-04-14 00:00:00,95200.78699151149,0,61838.13584350195
2024-04-14 04:00:00,95200.78699151149,0,61668.002082270395
2024-04-14 08:00:00,95200.78699151149,0,61821.66798325011
2024-04-14 12:00:00,95200.78699151149,0,61680.42011136339
2024-04-14 16:00:00,95200.78699151149,0,61504.932124802006
2024-04-14 20:00:00,95200.78699151149,0,61769.635355156744
2024-04-15 00:00:00,95200.78699151149,0,61965.282318044265
2024-04-15 04:00:00,95200.78699151149,0,62017.157734470224
2024-04-15 08:00:00,95200.78699151149,0,62107.04306993912
2024-04-15 12:00:00,95200.78699151149,0,62178.41059819532
2024-04-15 16:00:00,95200.78699151149,0,62182.71303054463
2024-04-15 20:00:00,95200.78699151149,0,62156.375115069925
2024-04-16 00:00:00,95200.78699151149,0,61951.31384689673
