entry_date,exit_date,direction,entry_price,exit_price,pnl_pct,pnl_dollar,bars_held,exit_reason
2024-07-30 00:00:00,2024-07-30 02:00:00,LONG,62222.28995487886,61649.96630946998,-1.1198,-1506.93,1,signal
2024-07-30 06:00:00,2024-07-30 08:00:00,LONG,61381.034830073666,60483.94781007438,-1.6615,-2208.23,1,stop_loss
2024-07-30 10:00:00,2024-07-30 18:00:00,LONG,60680.2549242517,59706.98962181247,-1.8039,-2359.69,4,stop_loss
2024-07-30 20:00:00,2024-07-31 00:00:00,LONG,58778.550000893396,59212.78029688682,0.5388,693.92,2,signal
2024-07-31 04:00:00,2024-07-31 12:00:00,LONG,57641.92209624633,57232.669784006786,-0.91,-1178.07,4,signal
2024-08-04 00:00:00,2024-08-04 12:00:00,LONG,51858.17874730495,49957.739899219545,-3.8647,-4950.53,6,stop_loss
2024-08-04 14:00:00,2024-08-04 20:00:00,LONG,49372.05301713882,50629.26333211065,2.3464,2901.02,3,signal
2024-08-07 08:00:00,2024-08-07 10:00:00,LONG,48335.47159358878,48988.71704550408,1.1515,1455.39,1,signal
2024-08-08 04:00:00,2024-08-08 08:00:00,SHORT,50599.11650706391,50792.827471259894,-0.5828,-744.72,2,signal
2024-08-08 10:00:00,2024-08-08 12:00:00,SHORT,50585.542901796245,50581.99846323562,-0.193,-245.23,1,signal
2024-08-11 10:00:00,2024-08-11 12:00:00,SHORT,52402.461837395706,52822.597707734545,-1.0017,-1272.6,1,stop_loss
2024-08-11 14:00:00,2024-08-11 22:00:00,SHORT,52755.02320392036,52753.84517354567,-0.1978,-248.45,4,signal
2024-08-15 00:00:00,2024-08-15 02:00:00,LONG,55119.751877387935,54368.08596239419,-1.5637,-1957.3,1,stop_loss
2024-08-15 04:00:00,2024-08-15 10:00:00,SHORT,65791.16099804794,50484.588479487524,23.0654,28492.86,3,signal
2024-08-15 18:00:00,2024-08-15 22:00:00,LONG,40738.3514630129,50294.482092155595,23.2573,35025.31,2,signal
2024-08-19 02:00:00,2024-08-19 06:00:00,LONG,45841.3792935948,44147.29050559134,-3.8955,-7149.27,2,stop_loss
2024-08-19 08:00:00,2024-08-19 10:00:00,LONG,48737.14736427595,49566.95537704085,1.5026,2660.86,1,signal
2024-08-20 10:00:00,2024-08-20 12:00:00,SHORT,58099.46319419168,53700.18619381801,7.372,13240.73,1,signal
2024-08-25 02:00:00,2024-08-25 04:00:00,SHORT,54569.91039773647,54458.6225321492,0.0039,7.57,1,signal
2024-08-25 08:00:00,2024-08-25 10:00:00,SHORT,54816.33862623244,54958.824027812734,-0.4599,-883.97,1,signal
2024-08-25 14:00:00,2024-08-26 00:00:00,SHORT,55360.816631078866,55601.35357329725,-0.6345,-1214.13,5,signal
2024-08-28 04:00:00,2024-08-28 08:00:00,LONG,54714.13494721716,55153.8400978257,0.6036,1148.14,2,signal
2024-08-28 20:00:00,2024-08-29 00:00:00,LONG,53975.35996877619,53266.66385934253,-1.513,-2889.23,2,stop_loss
2024-08-29 04:00:00,2024-08-29 06:00:00,LONG,53686.715447678806,53674.68722742302,-0.2224,-419.34,1,signal
2024-09-01 08:00:00,2024-09-01 10:00:00,LONG,53534.0430918414,53467.19234557859,-0.3249,-611.25,1,signal
2024-09-01 16:00:00,2024-09-01 18:00:00,LONG,53605.13543620671,53792.0246134406,0.1486,278.8,1,signal
2024-09-03 12:00:00,2024-09-03 14:00:00,LONG,52095.02263426761,51394.0032723108,-1.5457,-2903.26,1,signal
2024-09-03 16:00:00,2024-09-03 20:00:00,LONG,51736.07060144433,52582.51568238165,1.4361,2657.84,2,signal
2024-09-08 08:00:00,2024-09-08 16:00:00,SHORT,58252.097827927,58370.254777657836,-0.4028,-755.72,4,signal
2024-09-11 02:00:00,2024-09-11 04:00:00,SHORT,58291.31370780203,58662.64569022098,-0.837,-1566.64,1,stop_loss
2024-09-11 06:00:00,2024-09-11 08:00:00,SHORT,58413.366035179104,58317.36987676016,-0.0357,-66.11,1,signal
2024-09-11 14:00:00,2024-09-11 16:00:00,SHORT,58548.37537198392,58465.475309587426,-0.0584,-108.25,1,signal
2024-09-13 06:00:00,2024-09-13 08:00:00,SHORT,58808.934405797605,58824.49978987365,-0.2265,-419.48,1,signal
2024-09-13 12:00:00,2024-09-13 14:00:00,SHORT,58951.25757138067,59161.09321183605,-0.5559,-1027.56,1,signal
2024-09-13 16:00:00,2024-09-14 04:00:00,SHORT,59481.6443176036,59587.38967161279,-0.3778,-694.56,6,signal
2024-09-15 02:00:00,2024-09-15 08:00:00,SHORT,66212.3857204298,55913.13016463673,15.3549,28129.2,3,signal
2024-09-15 10:00:00,2024-09-15 12:00:00,LONG,55150.74319365991,52000.00896043421,-5.9129,-12388.28,1,stop_loss
2024-09-15 14:00:00,2024-09-15 20:00:00,LONG,49203.69848992966,62481.57056609529,26.7855,53074.91,3,signal
2024-09-19 04:00:00,2024-09-19 10:00:00,SHORT,63844.92748525553,64573.04960989158,-1.3405,-3337.62,3,stop_loss
2024-09-19 12:00:00,2024-09-19 18:00:00,SHORT,65060.48520379224,65938.02888069481,-1.5488,-3800.76,3,signal
2024-09-19 20:00:00,2024-09-19 22:00:00,SHORT,64216.42211894908,62242.535218008925,2.8738,6948.5,1,signal
2024-09-24 02:00:00,2024-09-24 10:00:00,SHORT,62341.575717778185,62438.085308071604,-0.3548,-881.3,4,signal
2024-09-25 04:00:00,2024-09-25 08:00:00,SHORT,64185.61675598158,63890.31824499199,0.2601,643.81,2,signal
2024-09-28 10:00:00,2024-09-28 18:00:00,LONG,62320.72963805228,62251.390501607384,-0.3113,-772.44,4,signal
2024-09-29 02:00:00,2024-09-29 08:00:00,LONG,60628.96334908931,59863.58980350401,-1.4624,-3612.13,3,stop_loss
2024-09-29 10:00:00,2024-09-29 12:00:00,LONG,60902.11797953797,60350.60924759996,-1.1056,-2697.55,1,signal
2024-10-03 06:00:00,2024-10-03 10:00:00,LONG,59552.29842988023,60996.20931417914,2.2246,5370.99,2,signal
2024-10-04 04:00:00,2024-10-04 14:00:00,SHORT,61869.11182592689,61980.17390203323,-0.3795,-935.64,5,signal
2024-10-07 04:00:00,2024-10-07 06:00:00,SHORT,62623.23241444598,64029.3043508934,-2.4453,-6017.85,1,stop_loss
2024-10-07 08:00:00,2024-10-07 14:00:00,SHORT,65828.18058401004,65424.43090163382,0.4133,991.73,3,signal
2024-10-07 22:00:00,2024-10-08 00:00:00,SHORT,63262.24118811532,63565.55771213734,-0.6795,-1636.64,1,signal
2024-10-10 18:00:00,2024-10-11 02:00:00,SHORT,63667.734499123806,63667.930418029755,-0.2003,-479.37,4,signal
2024-10-11 10:00:00,2024-10-11 14:00:00,SHORT,65075.2319854286,64235.69787481017,1.0901,2603.85,2,signal
2024-10-11 18:00:00,2024-10-11 22:00:00,SHORT,64970.92347646699,64602.212355911935,0.3675,886.92,2,signal
2024-10-14 04:00:00,2024-10-14 08:00:00,SHORT,67097.40546773834,65192.903128051075,2.6384,6389.7,2,signal
2024-10-14 16:00:00,2024-10-14 18:00:00,SHORT,66981.43939711378,66801.98263633503,0.0679,168.61,1,signal
2024-10-19 16:00:00,2024-10-20 00:00:00,SHORT,68283.34075821545,68416.84335782968,-0.3955,-982.49,4,signal
2024-10-20 02:00:00,2024-10-20 04:00:00,SHORT,68394.1109005435,68389.16736614883,-0.1928,-477.07,1,signal
2024-10-22 02:00:00,2024-10-22 10:00:00,LONG,62559.086942833506,65776.8006282427,4.9435,12211.56,4,signal
2024-10-22 16:00:00,2024-10-22 18:00:00,SHORT,71678.17308674564,73325.69138110505,-2.4985,-6461.72,1,signal
2024-10-22 20:00:00,2024-10-22 22:00:00,SHORT,71424.90876842003,68493.09249737214,3.9048,9858.95,1,signal
2024-10-25 20:00:00,2024-10-26 00:00:00,SHORT,71256.62587379321,70569.09250816288,0.7649,2002.83,2,signal
2024-10-28 02:00:00,2024-10-28 08:00:00,SHORT,72727.14022681626,72804.13733561884,-0.3059,-806.75,3,signal
2024-10-28 10:00:00,2024-10-28 12:00:00,SHORT,71824.91239812846,71794.35397779816,-0.1575,-414.09,1,signal
2024-10-31 02:00:00,2024-10-31 04:00:00,LONG,70667.84162852836,70889.9157364071,0.1143,300.02,1,signal
2024-11-02 02:00:00,2024-11-02 10:00:00,LONG,69534.26924549027,69543.20007331354,-0.1872,-492.0,4,signal
2024-11-03 02:00:00,2024-11-03 04:00:00,LONG,75303.21574207328,71698.95333112267,-4.9863,-13059.64,1,stop_loss
2024-11-03 10:00:00,2024-11-03 16:00:00,SHORT,87788.32263109223,70400.56372515927,19.6065,49017.28,3,signal
2024-11-06 14:00:00,2024-11-06 18:00:00,SHORT,69758.56045603164,69213.35935753387,0.5816,1724.73,2,signal
2024-11-07 00:00:00,2024-11-07 02:00:00,SHORT,64848.774036398136,66928.481448917,-3.407,-10179.2,1,stop_loss
2024-11-07 04:00:00,2024-11-07 06:00:00,SHORT,59323.8600714917,53345.059752429144,9.8782,28502.71,1,signal
2024-11-07 06:00:00,2024-11-07 10:00:00,LONG,53345.059752429144,82780.85674132666,54.98,173526.74,2,signal
2024-11-07 12:00:00,2024-11-07 16:00:00,SHORT,93186.79942660657,77828.72022519897,16.281,78224.87,2,signal
2024-11-12 04:00:00,2024-11-12 08:00:00,SHORT,88604.54535708172,90796.87091701418,-2.6743,-14863.89,2,stop_loss
2024-11-12 10:00:00,2024-11-12 14:00:00,SHORT,90871.45430156599,85010.20465539602,6.25,33791.58,2,signal
2024-11-15 20:00:00,2024-11-16 02:00:00,SHORT,86748.12412698727,85718.18193568819,0.9873,5654.77,3,signal
2024-11-16 18:00:00,2024-11-16 20:00:00,LONG,87588.08384123284,88362.08740866507,0.6837,3952.63,1,signal
2024-11-16 20:00:00,2024-11-17 00:00:00,SHORT,88362.08740866507,88118.51734747729,0.0756,440.2,2,signal
2024-11-17 02:00:00,2024-11-17 04:00:00,SHORT,88137.35965885788,88394.0160600173,-0.4912,-2860.3,1,signal
2024-11-19 08:00:00,2024-11-19 16:00:00,SHORT,89744.83985575564,89937.70792183449,-0.4149,-2404.77,4,signal
2024-11-19 22:00:00,2024-11-20 00:00:00,SHORT,89740.53610567124,90914.51132941245,-1.5082,-8721.98,1,stop_loss
2024-11-20 02:00:00,2024-11-20 06:00:00,SHORT,91573.91658283985,91638.35678089666,-0.2704,-1538.46,2,signal
2024-11-20 12:00:00,2024-11-20 16:00:00,SHORT,92776.58720472547,93011.01482492806,-0.4527,-2569.23,2,signal
2024-11-22 06:00:00,2024-11-22 08:00:00,LONG,92962.70721359404,93762.45797614986,0.6603,3731.43,1,signal
2024-11-22 10:00:00,2024-11-22 18:00:00,SHORT,94590.35235098231,96481.36123564924,-2.1992,-12505.8,4,signal
2024-11-22 20:00:00,2024-11-22 22:00:00,SHORT,93012.1415164903,95330.37087260807,-2.6924,-14990.79,1,signal
2024-11-25 02:00:00,2024-11-25 08:00:00,LONG,87050.04086697001,90154.90470136832,3.3668,18266.06,3,signal
2024-11-29 02:00:00,2024-11-29 08:00:00,LONG,92864.06822991943,92892.3234732113,-0.1696,-949.43,3,signal
2024-12-01 14:00:00,2024-12-01 16:00:00,LONG,93609.05138297933,93101.74783959401,-0.7419,-4147.38,1,signal
2024-12-01 16:00:00,2024-12-01 18:00:00,SHORT,93101.74783959401,93059.55301970831,-0.1547,-858.55,1,signal
