entry_date,exit_date,direction,entry_price,exit_price,pnl_pct,pnl_dollar,bars_held,exit_reason
2024-05-31 16:00:00,2024-05-31 20:00:00,LONG,67724.03845404147,67449.34790732054,-0.6056,-286.22,2,stop_loss
2024-05-31 22:00:00,2024-06-01 00:00:00,LONG,67488.9832237692,67545.08053105084,-0.1169,-55.0,1,signal
2024-06-01 20:00:00,2024-06-01 22:00:00,LONG,66830.30318767684,67062.91631779072,0.1481,69.59,1,signal
2024-06-04 02:00:00,2024-06-04 04:00:00,LONG,66238.3693453596,65597.84534784866,-1.167,-548.36,1,stop_loss
2024-06-04 06:00:00,2024-06-04 08:00:00,LONG,65958.00916418491,66231.154380928,0.2141,99.66,1,signal
2024-06-06 10:00:00,2024-06-06 12:00:00,SHORT,70803.15359567622,71458.39402624521,-1.1254,-525.78,1,stop_loss
2024-06-06 14:00:00,2024-06-06 16:00:00,SHORT,70778.75471490732,70721.2010321821,-0.1187,-54.76,1,signal
2024-06-07 02:00:00,2024-06-07 08:00:00,SHORT,76923.7246375942,74831.48466682095,2.5199,1161.4,3,signal
2024-06-09 10:00:00,2024-06-09 12:00:00,SHORT,72926.33488416251,72871.04821171507,-0.1242,-58.61,1,signal
2024-06-09 16:00:00,2024-06-09 18:00:00,SHORT,71976.71215028173,69900.00864408,2.6852,1265.74,1,signal
2024-06-09 22:00:00,2024-06-10 00:00:00,LONG,67970.00235459399,67910.16877748889,-0.288,-139.23,1,signal
2024-06-12 08:00:00,2024-06-12 10:00:00,LONG,68020.75806073476,68227.85966613167,0.1045,50.36,1,signal
2024-06-14 02:00:00,2024-06-14 04:00:00,SHORT,66709.33130958164,66640.63665922632,-0.097,-46.82,1,signal
2024-06-14 04:00:00,2024-06-14 06:00:00,LONG,66640.63665922632,65760.06190463432,-1.5214,-732.19,1,stop_loss
2024-06-14 08:00:00,2024-06-14 10:00:00,LONG,60867.41444264226,59162.27736213857,-3.0014,-1423.45,1,stop_loss
2024-06-14 12:00:00,2024-06-14 16:00:00,LONG,57495.3946009274,58926.690009591,2.2894,1056.85,2,signal
2024-06-15 04:00:00,2024-06-15 06:00:00,LONG,56575.24936911942,58569.513928212626,3.325,1568.28,1,signal
2024-06-18 22:00:00,2024-06-19 00:00:00,SHORT,64091.58881587183,64841.476655966035,-1.37,-666.61,1,signal
2024-06-19 02:00:00,2024-06-19 06:00:00,SHORT,65140.396419333694,64992.546070371056,0.027,12.95,2,signal
2024-06-21 10:00:00,2024-06-21 12:00:00,LONG,62399.01714732585,62523.48384366914,-0.0005,-0.26,1,signal
2024-06-21 16:00:00,2024-06-21 20:00:00,LONG,61696.38921753903,61813.06430294546,-0.0109,-5.23,2,signal
2024-06-22 02:00:00,2024-06-22 04:00:00,SHORT,68618.23579037485,70042.71235847972,-2.2759,-1095.14,1,stop_loss
2024-06-22 06:00:00,2024-06-22 08:00:00,SHORT,80976.03039356979,83815.78959481337,-3.7069,-1745.17,1,stop_loss
2024-06-22 10:00:00,2024-06-22 12:00:00,SHORT,95834.89970900436,100551.6660251885,-5.1218,-2326.26,1,stop_loss
2024-06-22 14:00:00,2024-06-22 16:00:00,SHORT,101411.88347100565,71013.21178091188,29.7755,12839.8,1,signal
2024-06-26 02:00:00,2024-06-26 04:00:00,LONG,48684.84399613207,46203.43235498275,-5.2969,-2924.59,1,stop_loss
2024-06-26 06:00:00,2024-06-26 10:00:00,LONG,34037.50318534042,41283.42726679715,21.0881,11079.99,2,signal
2024-07-01 14:00:00,2024-07-01 16:00:00,LONG,59790.549811786426,59868.838612673215,-0.0691,-43.56,1,signal
2024-07-02 12:00:00,2024-07-02 16:00:00,SHORT,61016.22779510358,59686.516461288,1.9793,1247.46,2,signal
2024-07-04 08:00:00,2024-07-04 12:00:00,SHORT,61944.11944767619,58862.13696777245,4.7754,3066.36,2,signal
2024-07-04 16:00:00,2024-07-04 18:00:00,LONG,58223.165430903675,57721.298330126636,-1.062,-712.84,1,signal
2024-07-08 02:00:00,2024-07-08 04:00:00,LONG,58879.009202466936,58788.87563482135,-0.3531,-234.61,1,signal
2024-07-08 04:00:00,2024-07-08 06:00:00,SHORT,58788.87563482135,59054.29568997083,-0.6515,-432.04,1,stop_loss
2024-07-08 08:00:00,2024-07-08 10:00:00,SHORT,59134.68879199804,59149.470912890654,-0.225,-148.08,1,signal
2024-07-09 06:00:00,2024-07-09 08:00:00,LONG,57748.00357926373,58541.21134285013,1.1736,770.72,1,signal
2024-07-12 04:00:00,2024-07-12 10:00:00,SHORT,59595.43397336226,59711.13989160625,-0.3942,-261.74,3,signal
2024-07-13 10:00:00,2024-07-13 12:00:00,SHORT,60180.734902178585,60251.02480751816,-0.3168,-209.58,1,signal
2024-07-17 02:00:00,2024-07-17 04:00:00,SHORT,60446.93220063049,60430.41337756978,-0.1727,-113.89,1,signal
2024-07-17 08:00:00,2024-07-17 10:00:00,SHORT,60521.09912054338,60667.78687143387,-0.4424,-291.62,1,stop_loss
2024-07-17 12:00:00,2024-07-17 16:00:00,SHORT,60709.49500646564,60682.28436504856,-0.1552,-101.75,2,signal
2024-07-20 02:00:00,2024-07-20 04:00:00,LONG,60655.64854340933,60347.49618083246,-0.708,-463.59,1,signal
2024-07-20 06:00:00,2024-07-20 08:00:00,LONG,60383.8829182311,60430.98632547194,-0.122,-79.34,1,signal
2024-07-21 08:00:00,2024-07-21 10:00:00,LONG,60261.27055977091,60081.93040805056,-0.4976,-323.24,1,signal
2024-07-21 12:00:00,2024-07-21 14:00:00,LONG,60138.98731257457,60122.90198810747,-0.2267,-146.6,1,signal
2024-07-22 02:00:00,2024-07-22 08:00:00,SHORT,67176.01293768741,62524.68217927099,6.7241,4337.95,3,signal
2024-07-25 02:00:00,2024-07-25 06:00:00,LONG,59748.13041105617,60256.44126707359,0.6508,446.64,2,signal
2024-07-25 12:00:00,2024-07-25 14:00:00,LONG,59930.36709480338,60087.4811740117,0.0622,42.93,1,signal
2024-07-28 18:00:00,2024-07-28 22:00:00,SHORT,62663.33225089393,62711.75869048038,-0.2773,-191.6,2,signal
2024-07-29 00:00:00,2024-07-29 04:00:00,SHORT,62977.28896993458,62075.099003068266,1.2326,849.45,2,signal
2024-07-29 08:00:00,2024-07-29 10:00:00,LONG,62239.59604449267,62222.45211404875,-0.2275,-158.65,1,signal
2024-07-29 14:00:00,2024-07-29 16:00:00,LONG,61927.428258826054,62092.28746700564,0.0662,46.07,1,signal
2024-07-30 10:00:00,2024-07-30 12:00:00,LONG,60680.2549242517,59950.305947422275,-1.4029,-975.02,1,stop_loss
2024-07-30 14:00:00,2024-07-30 16:00:00,LONG,60098.66693366372,60100.8855442214,-0.1963,-134.85,1,signal
2024-07-30 20:00:00,2024-07-31 00:00:00,LONG,58778.550000893396,59212.78029688682,0.5388,369.39,2,signal
2024-07-31 04:00:00,2024-07-31 10:00:00,LONG,57641.92209624633,57087.64942914529,-1.1616,-800.49,3,signal
2024-08-01 12:00:00,2024-08-01 14:00:00,LONG,55673.68859415767,55578.754028707,-0.3705,-252.52,1,signal
2024-08-04 00:00:00,2024-08-04 06:00:00,LONG,51858.17874730495,52027.88552221009,0.1273,86.42,3,signal
2024-08-04 12:00:00,2024-08-04 16:00:00,LONG,49138.63558175766,48588.24850074171,-1.3201,-897.59,2,signal
2024-08-07 04:00:00,2024-08-07 06:00:00,LONG,48492.80571010874,48067.22161355493,-1.0776,-722.37,1,stop_loss
2024-08-07 08:00:00,2024-08-07 10:00:00,LONG,48335.47159358878,48988.71704550408,1.1515,765.24,1,signal
2024-08-09 12:00:00,2024-08-09 14:00:00,SHORT,51617.33152075003,52218.01862649729,-1.3637,-917.77,1,stop_loss
2024-08-09 16:00:00,2024-08-09 18:00:00,SHORT,51586.54428528161,51680.72643860224,-0.3826,-253.69,1,signal
2024-08-11 08:00:00,2024-08-11 12:00:00,SHORT,52347.78598797155,52668.695177034606,-0.813,-537.99,2,stop_loss
2024-08-11 14:00:00,2024-08-11 16:00:00,SHORT,52755.02320392036,52824.21141457193,-0.3311,-217.1,1,signal
2024-08-14 10:00:00,2024-08-14 14:00:00,LONG,51720.001197267426,51724.164322700795,-0.192,-125.45,2,signal
2024-08-14 18:00:00,2024-08-14 22:00:00,LONG,51600.83435144246,51551.576663530446,-0.2955,-192.74,2,signal
2024-08-15 00:00:00,2024-08-15 02:00:00,LONG,55119.751877387935,54556.00244114263,-1.2228,-794.1,1,stop_loss
2024-08-15 04:00:00,2024-08-15 10:00:00,SHORT,65791.16099804794,50484.588479487524,23.0654,14830.36,3,signal
2024-08-15 18:00:00,2024-08-15 20:00:00,LONG,40738.3514630129,43496.609382548304,6.5707,5150.47,1,signal
2024-08-19 02:00:00,2024-08-19 06:00:00,LONG,45841.3792935948,44570.81270259221,-2.9717,-2470.15,2,stop_loss
2024-08-19 08:00:00,2024-08-19 10:00:00,LONG,48737.14736427595,49566.95537704085,1.5026,1216.1,1,signal
2024-08-20 10:00:00,2024-08-20 12:00:00,SHORT,58099.46319419168,53700.18619381801,7.372,6051.47,1,signal
2024-08-25 02:00:00,2024-08-25 04:00:00,SHORT,54569.91039773647,54458.6225321492,0.0039,3.46,1,signal
2024-08-25 08:00:00,2024-08-25 10:00:00,SHORT,54816.33862623244,54958.824027812734,-0.4599,-404.0,1,signal
2024-08-25 14:00:00,2024-08-25 20:00:00,SHORT,55360.816631078866,55715.98643525175,-0.8416,-735.99,3,signal
2024-08-28 20:00:00,2024-08-29 00:00:00,LONG,53975.35996877619,53443.837886700945,-1.1847,-1026.14,2,stop_loss
2024-08-29 04:00:00,2024-08-29 06:00:00,LONG,53686.715447678806,53674.68722742302,-0.2224,-190.78,1,signal
2024-09-01 08:00:00,2024-09-01 10:00:00,LONG,53534.0430918414,53467.19234557859,-0.3249,-278.1,1,signal
2024-09-03 02:00:00,2024-09-03 04:00:00,SHORT,53750.43989303038,53071.697691661626,1.0628,906.93,1,signal
2024-09-03 10:00:00,2024-09-03 14:00:00,LONG,51054.62962633143,51394.0032723108,0.4647,400.58,2,signal
2024-09-03 16:00:00,2024-09-03 18:00:00,LONG,51736.07060144433,51726.187768017764,-0.2191,-189.7,1,signal
2024-09-07 14:00:00,2024-09-07 22:00:00,SHORT,57288.963506196866,57380.47791604228,-0.3597,-310.81,4,signal
2024-09-08 08:00:00,2024-09-08 10:00:00,SHORT,58252.097827927,58275.05690851338,-0.2394,-206.14,1,signal
2024-09-11 02:00:00,2024-09-11 04:00:00,SHORT,58291.31370780203,58569.812694616245,-0.6778,-583.08,1,stop_loss
2024-09-11 06:00:00,2024-09-11 08:00:00,SHORT,58413.366035179104,58317.36987676016,-0.0357,-30.44,1,signal
2024-09-11 14:00:00,2024-09-11 16:00:00,SHORT,58548.37537198392,58465.475309587426,-0.0584,-49.84,1,signal
2024-09-13 06:00:00,2024-09-13 08:00:00,SHORT,58808.934405797605,58824.49978987365,-0.2265,-193.12,1,signal
2024-09-13 16:00:00,2024-09-13 20:00:00,SHORT,59481.6443176036,59429.368782970414,-0.1121,-95.4,2,signal
2024-09-15 02:00:00,2024-09-15 08:00:00,SHORT,66212.3857204298,55913.13016463673,15.3549,13052.1,3,signal
2024-09-15 14:00:00,2024-09-15 18:00:00,LONG,49203.69848992966,58907.47817308684,19.5216,19014.56,2,signal
2024-09-17 22:00:00,2024-09-18 00:00:00,SHORT,60834.73822360247,60849.62865953587,-0.2245,-259.2,1,signal
2024-09-19 04:00:00,2024-09-19 10:00:00,SHORT,63844.92748525553,64391.01907873257,-1.0553,-1217.93,3,stop_loss
2024-09-19 12:00:00,2024-09-19 14:00:00,SHORT,65060.48520379224,65171.32738673795,-0.3704,-422.45,1,signal
2024-09-20 02:00:00,2024-09-20 04:00:00,LONG,60918.38352487873,60281.52731972217,-1.2454,-1415.57,1,signal
2024-09-24 00:00:00,2024-09-24 06:00:00,SHORT,62361.94099642321,62505.42355902898,-0.4301,-483.05,3,signal
2024-09-25 04:00:00,2024-09-25 08:00:00,SHORT,64185.61675598158,63890.31824499199,0.2601,290.91,2,signal
2024-09-28 14:00:00,2024-09-28 16:00:00,LONG,62067.63259195065,62180.282555981496,-0.0185,-20.75,1,signal
2024-09-29 02:00:00,2024-09-29 08:00:00,LONG,60628.96334908931,60054.93318990034,-1.1468,-1283.6,3,stop_loss
2024-09-29 10:00:00,2024-09-29 12:00:00,LONG,60902.11797953797,60350.60924759996,-1.1056,-1226.02,1,signal
2024-10-04 06:00:00,2024-10-04 08:00:00,SHORT,61886.10350102292,62111.25929690328,-0.5638,-618.69,1,signal
2024-10-06 12:00:00,2024-10-06 14:00:00,SHORT,63274.18744862194,63532.838534327595,-0.6088,-664.44,1,signal
2024-10-07 00:00:00,2024-10-07 02:00:00,LONG,62264.318584690256,61626.648545988246,-1.2241,-1326.1,1,stop_loss
2024-10-07 04:00:00,2024-10-07 06:00:00,SHORT,62623.23241444598,63677.78636678155,-1.884,-2024.2,1,stop_loss
2024-10-07 08:00:00,2024-10-07 14:00:00,SHORT,65828.18058401004,65424.43090163382,0.4133,435.36,3,signal
2024-10-10 18:00:00,2024-10-11 00:00:00,SHORT,63667.734499123806,63274.43826467801,0.4177,441.72,3,signal
2024-10-11 10:00:00,2024-10-11 14:00:00,SHORT,65075.2319854286,64235.69787481017,1.0901,1157.27,2,signal
2024-10-14 04:00:00,2024-10-14 08:00:00,SHORT,67097.40546773834,65192.903128051075,2.6384,2830.0,2,signal
2024-10-14 16:00:00,2024-10-14 18:00:00,SHORT,66981.43939711378,66801.98263633503,0.0679,74.68,1,signal
2024-10-16 08:00:00,2024-10-16 16:00:00,SHORT,67195.7419812104,67267.23983792533,-0.3064,-337.11,4,signal
2024-10-16 20:00:00,2024-10-16 22:00:00,SHORT,67427.59540176023,67245.29810641469,0.0704,77.19,1,signal
2024-10-19 16:00:00,2024-10-20 00:00:00,SHORT,68283.34075821545,68416.84335782968,-0.3955,-434.17,4,signal
2024-10-22 02:00:00,2024-10-22 10:00:00,LONG,62559.086942833506,65776.8006282427,4.9435,5406.26,4,signal
2024-10-22 16:00:00,2024-10-22 18:00:00,SHORT,71678.17308674564,73325.69138110505,-2.4985,-2860.71,1,signal
2024-10-25 10:00:00,2024-10-25 14:00:00,LONG,69326.70328539563,70286.53340291018,1.1845,1324.03,2,signal
2024-10-25 20:00:00,2024-10-26 00:00:00,SHORT,71256.62587379321,70569.09250816288,0.7649,864.59,2,signal
2024-10-28 02:00:00,2024-10-28 04:00:00,SHORT,72727.14022681626,73131.11511917386,-0.7555,-861.43,1,stop_loss
2024-10-28 06:00:00,2024-10-28 08:00:00,SHORT,71981.24879138252,72527.92645373868,-0.9595,-1086.31,1,stop_loss
2024-10-30 06:00:00,2024-10-30 10:00:00,SHORT,72425.7002966407,71847.47411716434,0.5984,670.23,2,signal
2024-10-31 02:00:00,2024-10-31 04:00:00,LONG,70667.84162852836,70889.9157364071,0.1143,128.7,1,signal
2024-11-02 06:00:00,2024-11-02 10:00:00,LONG,69210.62331015778,69543.20007331354,0.2805,316.34,2,signal
