entry_date,exit_date,direction,entry_price,exit_price,pnl_pct,pnl_dollar,bars_held,exit_reason
2024-03-22 04:00:00,2024-03-23 00:00:00,SHORT,66984.53180837164,66600.03847347191,0.374,359.25,5,signal
2024-03-23 12:00:00,2024-03-23 20:00:00,SHORT,65861.18620253511,66854.02602967925,-1.7075,-1645.96,2,signal
2024-03-25 04:00:00,2024-03-27 00:00:00,SHORT,66039.80317523463,65577.35624687618,0.5003,474.41,11,signal
2024-03-31 08:00:00,2024-03-31 20:00:00,LONG,70392.62398129875,68664.69522492419,-2.6547,-2524.84,3,stop_loss
2024-04-02 00:00:00,2024-04-04 16:00:00,SHORT,66292.42588055665,66389.1141913009,-0.3459,-321.25,16,signal
2024-04-08 08:00:00,2024-04-08 12:00:00,SHORT,60901.10744089673,62112.57152720676,-2.1892,-2030.49,1,stop_loss
2024-04-08 16:00:00,2024-04-09 08:00:00,SHORT,63039.32563900174,64127.10033291154,-1.9255,-1745.55,4,signal
2024-04-09 12:00:00,2024-04-09 20:00:00,SHORT,64201.00896693559,63602.50172593085,0.7322,651.65,2,signal
2024-04-12 16:00:00,2024-04-14 00:00:00,SHORT,62571.96943891857,61838.13584350195,0.9728,871.74,8,signal
2024-04-17 04:00:00,2024-04-17 16:00:00,SHORT,45436.165691822025,48275.33867827169,-6.4487,-5843.56,3,stop_loss
2024-04-18 12:00:00,2024-04-20 20:00:00,LONG,62228.41045724543,60428.32646384415,-3.0927,-2625.38,14,signal
2024-04-21 04:00:00,2024-04-22 20:00:00,SHORT,60579.93116627463,61123.306576960735,-1.097,-903.84,10,signal
2024-04-22 20:00:00,2024-04-23 12:00:00,LONG,61123.306576960735,60490.63299665636,-1.2351,-1007.04,4,signal
2024-04-25 12:00:00,2024-05-02 12:00:00,SHORT,59462.36992832169,55667.90191917526,6.1813,4980.88,42,signal
2024-05-03 20:00:00,2024-05-11 00:00:00,LONG,56663.28259204167,63889.68024968704,12.5532,10709.38,43,signal
2024-05-11 04:00:00,2024-05-11 12:00:00,LONG,62711.05551902818,62463.360846156684,-0.595,-568.12,2,signal
2024-05-14 00:00:00,2024-05-14 04:00:00,LONG,62522.34952373053,63238.65800136396,0.9457,897.89,1,signal
2024-05-14 08:00:00,2024-05-20 00:00:00,LONG,62814.02220789473,66119.00526504875,5.0615,4848.9,34,signal
2024-05-20 12:00:00,2024-05-20 20:00:00,SHORT,64845.90422369863,66501.08943827683,-2.7525,-2768.77,2,stop_loss
2024-05-23 04:00:00,2024-05-23 08:00:00,LONG,67303.28080047187,67724.17106100896,0.4254,415.9,1,signal
2024-05-23 12:00:00,2024-05-24 12:00:00,LONG,67773.27503493035,67467.65701799234,-0.6509,-639.03,6,signal
2024-05-25 04:00:00,2024-05-25 08:00:00,LONG,70975.7102768554,69935.69184597937,-1.6653,-1621.87,1,stop_loss
2024-05-25 12:00:00,2024-05-27 04:00:00,SHORT,65084.18958225823,69537.9920468907,-7.0431,-6776.13,10,stop_loss
2024-05-27 08:00:00,2024-05-28 04:00:00,LONG,67575.71111306736,67318.01695840475,-0.5813,-520.79,5,signal
2024-06-01 04:00:00,2024-06-01 08:00:00,SHORT,60047.23536844136,61998.244989558596,-3.4491,-3078.62,1,stop_loss
2024-06-01 12:00:00,2024-06-01 16:00:00,SHORT,77247.4807484953,69095.92669036609,10.3525,8920.3,1,signal
2024-06-01 16:00:00,2024-06-02 12:00:00,LONG,69095.92669036609,67022.80987544653,-3.2003,-3028.8,5,signal
2024-06-05 00:00:00,2024-06-05 04:00:00,LONG,65241.1840916061,64016.60093184343,-2.077,-1902.47,1,stop_loss
2024-06-05 08:00:00,2024-06-05 12:00:00,SHORT,59979.38939859412,62059.72210762365,-3.6684,-3306.17,1,stop_loss
2024-06-06 04:00:00,2024-06-08 12:00:00,LONG,69690.62904563751,69998.95487275448,0.2424,210.46,14,signal
2024-06-09 16:00:00,2024-06-11 04:00:00,SHORT,68563.53079192332,68935.27897735791,-0.7422,-645.82,9,signal
2024-06-12 08:00:00,2024-06-13 04:00:00,SHORT,68372.98715709467,68635.58435556997,-0.5841,-504.64,5,signal
2024-06-14 04:00:00,2024-06-14 20:00:00,LONG,68805.3347415375,68519.94650774093,-0.6148,-528.22,4,signal
2024-06-15 00:00:00,2024-06-15 08:00:00,SHORT,68614.03951597898,67506.334660814,1.4144,1208.17,2,signal
2024-06-15 12:00:00,2024-06-16 20:00:00,SHORT,66723.44728210365,63764.400605606315,4.2348,3665.94,8,signal
2024-06-17 00:00:00,2024-06-18 16:00:00,SHORT,63528.01151478225,64584.38790266758,-1.8629,-1677.5,10,signal
2024-06-19 04:00:00,2024-06-19 12:00:00,SHORT,63860.18038348818,64233.55822074589,-0.7847,-694.1,2,signal
2024-06-20 16:00:00,2024-06-22 00:00:00,SHORT,62799.07759955231,64010.294656967875,-2.1287,-1872.33,8,stop_loss
2024-06-22 04:00:00,2024-06-22 08:00:00,SHORT,59287.553736675756,62252.389257867144,-5.2008,-4482.21,1,stop_loss
2024-06-22 12:00:00,2024-06-22 16:00:00,LONG,97178.46203942146,87858.00020222788,-9.7911,-7989.51,1,stop_loss
2024-06-22 20:00:00,2024-06-23 16:00:00,LONG,53689.92829161768,63317.756152456765,17.7323,13152.03,5,signal
2024-07-01 04:00:00,2024-07-01 12:00:00,SHORT,59924.23831393309,60546.75464469057,-1.2388,-1075.43,2,stop_loss
2024-07-04 16:00:00,2024-07-06 00:00:00,SHORT,58914.102456488145,59609.243622975046,-1.3799,-1183.83,8,stop_loss
2024-07-06 04:00:00,2024-07-06 08:00:00,LONG,57862.802585783684,62201.97116454038,7.2991,6169.03,1,signal
2024-07-06 12:00:00,2024-07-06 20:00:00,LONG,61921.9780154868,59512.36900535417,-4.0914,-3690.69,2,stop_loss
2024-07-07 04:00:00,2024-07-10 12:00:00,SHORT,58529.16976470698,61409.23224732188,-5.1207,-4457.06,20,stop_loss
2024-07-10 16:00:00,2024-07-10 20:00:00,LONG,61509.829313955976,60200.08077623886,-2.3293,-1921.4,1,stop_loss
2024-07-12 12:00:00,2024-07-12 16:00:00,LONG,59926.17503646735,59948.015184973636,-0.1636,-132.17,1,signal
2024-07-14 20:00:00,2024-07-16 20:00:00,LONG,60280.272603515965,60217.3825180195,-0.3043,-245.56,12,signal
2024-07-17 04:00:00,2024-07-19 16:00:00,LONG,60512.80086200815,60231.927045671444,-0.6642,-533.59,15,stop_loss
2024-07-21 04:00:00,2024-07-21 20:00:00,LONG,61222.7663224956,61001.00079315779,-0.5622,-449.49,4,signal
2024-07-22 04:00:00,2024-07-22 12:00:00,LONG,61009.452201792104,60515.32382097583,-1.0099,-803.09,2,signal
2024-07-23 08:00:00,2024-07-23 20:00:00,LONG,61113.83481912378,60683.15905815208,-0.9047,-712.53,3,signal
2024-07-24 16:00:00,2024-07-25 00:00:00,LONG,61103.00990380298,60831.501101357244,-0.6443,-503.11,2,signal
2024-07-26 00:00:00,2024-07-26 04:00:00,LONG,61150.58510429189,61231.50493894253,-0.0677,-52.51,1,signal
2024-07-26 20:00:00,2024-07-28 16:00:00,LONG,62254.306390720194,61808.57482042711,-0.916,-710.37,11,signal
2024-07-29 00:00:00,2024-07-29 04:00:00,LONG,63573.372133455465,62877.958362591446,-1.2939,-993.02,1,stop_loss
2024-07-29 08:00:00,2024-07-29 12:00:00,LONG,62867.38156880374,62082.79000633342,-1.448,-1097.64,1,stop_loss
2024-07-29 16:00:00,2024-07-29 20:00:00,LONG,62003.989389746,61499.76057009811,-1.0132,-758.82,1,signal
2024-07-30 08:00:00,2024-07-30 12:00:00,LONG,60359.71222284921,60610.80327158862,0.216,160.2,1,signal
2024-07-30 12:00:00,2024-08-05 20:00:00,SHORT,60610.80327158862,48298.08738987764,20.1144,14949.6,38,signal
2024-08-07 04:00:00,2024-08-07 08:00:00,SHORT,49676.49516831643,43901.3876082944,11.4254,10114.37,1,signal
2024-08-07 12:00:00,2024-08-07 20:00:00,SHORT,43707.28883868187,46801.5364887754,-7.2795,-7157.51,2,stop_loss
2024-08-08 16:00:00,2024-08-13 00:00:00,LONG,50973.37613352016,51777.93370506031,1.3784,1258.94,26,signal
2024-08-13 08:00:00,2024-08-14 00:00:00,LONG,51809.9969709008,51930.83544323638,0.0332,30.75,4,signal
2024-08-15 04:00:00,2024-08-15 08:00:00,SHORT,41217.34536420099,42975.347191063905,-4.4652,-4140.85,1,stop_loss
2024-08-15 12:00:00,2024-08-15 16:00:00,SHORT,60780.78728573574,59371.40037545166,2.1188,1877.8,1,signal
2024-08-15 20:00:00,2024-08-16 00:00:00,LONG,48274.370867683676,53187.66719334405,9.9779,9020.92,1,signal
2024-08-21 12:00:00,2024-08-21 16:00:00,SHORT,56044.74742554916,55342.91784678865,1.0523,1041.53,1,signal
2024-08-21 16:00:00,2024-08-21 20:00:00,LONG,55342.91784678865,54781.848644307705,-1.2138,-1213.42,1,signal
2024-08-23 00:00:00,2024-08-23 08:00:00,SHORT,54388.377986489795,54446.754249920625,-0.3073,-303.69,2,signal
2024-08-25 04:00:00,2024-08-25 12:00:00,LONG,85796.16999871345,80934.89226035168,-5.8661,-5768.53,2,stop_loss
2024-08-25 16:00:00,2024-08-26 00:00:00,LONG,55963.69507580937,55612.18946944809,-0.8281,-770.52,2,signal
2024-08-26 08:00:00,2024-08-27 08:00:00,SHORT,55665.405055213254,55425.81435222908,0.2304,212.71,6,signal
2024-08-29 04:00:00,2024-08-29 20:00:00,SHORT,52370.05432319411,54275.19562168355,-3.8378,-3557.4,4,stop_loss
2024-09-01 20:00:00,2024-09-03 00:00:00,SHORT,53320.7914348055,54057.68067059621,-1.582,-1410.15,7,signal
2024-09-03 08:00:00,2024-09-08 04:00:00,LONG,54682.77522776937,55529.24790156005,1.348,1183.49,29,signal
2024-09-08 16:00:00,2024-09-09 00:00:00,LONG,58955.96172699389,57651.57040602509,-2.4125,-2145.24,2,signal
2024-09-11 08:00:00,2024-09-13 04:00:00,LONG,58483.4105459974,58041.48345487135,-0.9556,-828.99,11,stop_loss
2024-09-13 12:00:00,2024-09-16 00:00:00,LONG,58524.011288186324,62026.24174901504,5.7843,4980.08,15,signal
2024-09-17 12:00:00,2024-09-18 12:00:00,SHORT,58260.22887379826,60867.419062019915,-4.6751,-4246.28,6,signal
2024-09-18 12:00:00,2024-09-19 00:00:00,LONG,60867.419062019915,60565.99011196551,-0.6952,-603.41,3,signal
2024-09-20 04:00:00,2024-09-20 16:00:00,LONG,62503.88243531658,61606.34361203539,-1.636,-1408.07,3,stop_loss
2024-09-22 00:00:00,2024-09-23 12:00:00,SHORT,60822.76106107419,60969.05124975314,-0.4405,-373.93,9,signal
2024-09-24 00:00:00,2024-09-25 00:00:00,LONG,62537.5784963148,61902.87785031206,-1.2149,-1025.22,6,stop_loss
2024-09-25 12:00:00,2024-09-26 00:00:00,SHORT,62061.16927695129,62461.190341597365,-0.8446,-705.66,3,signal
2024-09-26 00:00:00,2024-09-27 20:00:00,LONG,62461.190341597365,62529.074241829665,-0.0913,-75.69,11,signal
2024-09-29 04:00:00,2024-09-30 16:00:00,SHORT,61910.339036269346,61631.692400501,0.2501,207.1,9,signal
2024-10-01 00:00:00,2024-10-03 04:00:00,SHORT,61207.562887820466,62101.836710136566,-1.6611,-1378.81,13,signal
2024-10-03 12:00:00,2024-10-06 16:00:00,LONG,61591.71251929811,62183.410938554225,0.7607,621.46,19,signal
2024-10-07 04:00:00,2024-10-10 00:00:00,LONG,61973.892298099796,63713.77938934357,2.6075,2145.65,17,signal
2024-10-10 04:00:00,2024-10-11 04:00:00,LONG,63204.81052313837,64315.232647580364,1.5569,1312.86,6,signal
2024-10-11 08:00:00,2024-10-12 00:00:00,LONG,65351.986628457,64349.47243946813,-1.734,-1481.26,4,stop_loss
2024-10-12 16:00:00,2024-10-22 04:00:00,LONG,64948.374465499124,67922.74309277984,4.3796,3686.18,57,signal
2024-10-22 04:00:00,2024-10-22 16:00:00,SHORT,67922.74309277984,69435.46428715061,-2.4271,-2131.74,3,stop_loss
2024-10-22 20:00:00,2024-10-23 04:00:00,LONG,67451.48473284909,67176.3282879167,-0.6079,-520.66,2,signal
2024-10-23 04:00:00,2024-10-23 20:00:00,SHORT,67176.3282879167,69079.99255651716,-3.0338,-2583.29,4,signal
2024-10-27 20:00:00,2024-10-29 08:00:00,LONG,71281.77919158076,71549.02550467785,0.1749,144.65,9,signal
2024-10-31 12:00:00,2024-11-06 08:00:00,SHORT,70580.93991822372,71072.51377924447,-0.8965,-743.72,35,stop_loss
2024-11-06 16:00:00,2024-11-06 20:00:00,LONG,73647.44237427275,69703.74039844579,-5.5548,-4553.18,1,stop_loss
2024-11-07 00:00:00,2024-11-09 04:00:00,LONG,70657.53586661468,70490.78466855883,-0.436,-339.21,13,signal
2024-11-09 12:00:00,2024-11-14 00:00:00,LONG,77792.19984589015,74450.86758456823,-4.4952,-3476.16,27,stop_loss
2024-11-14 08:00:00,2024-11-14 12:00:00,LONG,234254.97098530884,201731.27552996282,-14.0839,-10426.28,1,stop_loss
2024-11-14 16:00:00,2024-11-14 20:00:00,LONG,-37687.968808482256,-54745.82676777356,45.0608,28961.05,1,signal
2024-11-14 20:00:00,2024-11-15 00:00:00,SHORT,-54745.82676777356,22226.838238987024,140.4001,129123.05,1,stop_loss
2024-11-16 04:00:00,2024-11-23 12:00:00,LONG,91916.56380184363,83249.37902788976,-9.6294,-20650.36,44,signal
2024-11-23 16:00:00,2024-11-23 20:00:00,SHORT,88440.54459154519,92434.8220232046,-4.7163,-9189.0,1,signal
2024-11-24 12:00:00,2024-11-25 08:00:00,LONG,93279.53249704688,87368.6887530232,-6.5367,-12141.45,5,stop_loss
2024-11-25 12:00:00,2024-11-25 16:00:00,SHORT,74133.30063493057,80987.31871931284,-9.4455,-16521.27,1,stop_loss
2024-11-26 12:00:00,2024-11-28 16:00:00,LONG,93601.10662208745,93275.94123276164,-0.5474,-869.67,13,signal
2024-11-30 08:00:00,2024-12-02 04:00:00,SHORT,91827.58342234159,93242.89417058455,-1.7413,-2756.91,11,stop_loss
2024-12-02 12:00:00,2024-12-02 16:00:00,LONG,92165.40199491601,89869.49402084354,-2.6911,-4182.7,1,signal
2024-12-03 00:00:00,2024-12-04 04:00:00,SHORT,91620.40982303374,91749.5778871936,-0.341,-516.43,7,signal
2024-12-05 20:00:00,2024-12-06 20:00:00,LONG,94902.19873830987,94163.12979142625,-0.9788,-1477.59,6,signal
2024-12-09 08:00:00,2024-12-11 08:00:00,SHORT,92743.59901340536,93478.79260913265,-0.9927,-1487.09,12,stop_loss
2024-12-11 16:00:00,2024-12-12 00:00:00,LONG,94438.35636377138,93030.46907754766,-1.6908,-2500.47,2,stop_loss
2024-12-12 20:00:00,2024-12-13 00:00:00,LONG,96279.26165080945,94237.76541841963,-2.3204,-3376.31,1,stop_loss
2024-12-13 08:00:00,2024-12-13 12:00:00,LONG,99471.04096691901,96203.38304150349,-3.485,-4959.08,1,stop_loss
2024-12-16 00:00:00,2024-12-16 04:00:00,LONG,80107.40512357991,90915.59265573593,13.2921,18323.73,1,signal
2024-12-16 04:00:00,2024-12-16 20:00:00,SHORT,90915.59265573593,96569.45987762224,-6.4188,-9985.26,4,stop_loss
2024-12-17 00:00:00,2024-12-17 04:00:00,SHORT,104621.06734186133,104464.00338260076,-0.0499,-72.7,1,signal
2024-12-17 04:00:00,2024-12-18 00:00:00,LONG,104464.00338260076,98400.46177596138,-6.0044,-8748.85,5,signal
2024-12-19 16:00:00,2024-12-20 08:00:00,SHORT,97273.91370070673,98195.44195123295,-1.1474,-1576.41,4,signal
2024-12-22 00:00:00,2024-12-22 04:00:00,SHORT,98841.66460327047,100584.0931190515,-1.9628,-2667.46,1,signal
2024-12-22 12:00:00,2024-12-24 20:00:00,SHORT,89121.43962973972,87582.69777779939,1.5266,2035.88,14,signal
2024-12-25 00:00:00,2024-12-26 00:00:00,SHORT,87714.03305254981,89596.66721207363,-2.3463,-3180.34,6,stop_loss
2024-12-26 12:00:00,2024-12-28 20:00:00,SHORT,89893.81698061187,89421.95165226745,0.3249,429.78,14,signal
2024-12-29 08:00:00,2024-12-29 20:00:00,LONG,90758.38561734626,90106.01704193771,-0.9188,-1217.19,3,stop_loss
2024-12-30 04:00:00,2024-12-30 20:00:00,LONG,90301.95837959433,89532.825582624,-1.0517,-1381.09,4,stop_loss
2024-12-31 12:00:00,2025-01-01 04:00:00,SHORT,89527.15881223965,90255.58610007691,-1.0136,-1322.04,4,stop_loss
2025-01-01 08:00:00,2025-01-02 04:00:00,LONG,90165.2775436847,90906.74818077942,0.6223,802.58,5,signal
2025-01-02 08:00:00,2025-01-03 20:00:00,LONG,91739.72768438519,91099.00506463849,-0.8984,-1165.45,9,signal
2025-01-04 16:00:00,2025-01-05 00:00:00,SHORT,90760.27792070464,90991.29854518954,-0.4545,-584.61,2,signal
2025-01-05 08:00:00,2025-01-05 20:00:00,SHORT,90099.1923636978,91575.9660943667,-1.8391,-2359.29,3,stop_loss
2025-01-06 00:00:00,2025-01-06 04:00:00,SHORT,360667.4503491079,218006.41617121897,39.3547,49515.65,1,signal
2025-01-06 04:00:00,2025-01-06 08:00:00,LONG,218006.41617121897,155876.81841550418,-28.699,-49510.15,1,stop_loss
2025-01-06 12:00:00,2025-01-06 16:00:00,LONG,-1158152.1705569723,-1508307.7657450475,30.034,38369.36,1,stop_loss
2025-01-06 20:00:00,2025-01-08 00:00:00,SHORT,-341100.46615091356,93795.58914893406,127.2979,206572.64,7,signal
2025-01-16 16:00:00,2025-01-22 04:00:00,LONG,96901.23845528661,103140.751639991,6.239,22368.15,33,signal
2025-01-23 08:00:00,2025-01-24 00:00:00,SHORT,101903.19570737207,102634.46121870173,-0.9176,-3490.24,4,stop_loss
2025-01-24 08:00:00,2025-01-24 16:00:00,LONG,103431.63181791577,102665.74453660786,-0.9405,-3534.88,2,stop_loss
2025-01-25 04:00:00,2025-01-25 08:00:00,SHORT,101666.54177612081,102608.78069087009,-1.1268,-4210.92,1,stop_loss
2025-01-25 12:00:00,2025-01-29 20:00:00,SHORT,102323.33581803305,98927.08888822838,3.1191,11512.54,26,signal
2025-02-01 04:00:00,2025-02-03 04:00:00,SHORT,97938.48860624226,97308.1482477014,0.4436,1685.85,12,signal
2025-02-03 08:00:00,2025-02-08 04:00:00,SHORT,96385.05361387806,97293.7578734949,-1.1428,-4368.44,29,stop_loss
2025-02-08 08:00:00,2025-02-08 12:00:00,LONG,94413.04305569352,93667.90363330854,-0.9892,-3734.19,1,signal
2025-02-08 12:00:00,2025-02-08 16:00:00,SHORT,93667.90363330854,95114.98243631764,-1.7449,-6536.37,1,stop_loss
2025-02-08 20:00:00,2025-02-12 20:00:00,SHORT,94104.3902347586,93570.53870776237,0.3673,1350.65,24,signal
2025-02-13 08:00:00,2025-02-15 16:00:00,SHORT,92855.15318095946,93112.55971416211,-0.4772,-1760.96,14,signal
2025-02-15 20:00:00,2025-02-16 00:00:00,SHORT,93129.5909810214,93724.36898199674,-0.8387,-3085.38,1,stop_loss
2025-02-16 04:00:00,2025-02-16 16:00:00,SHORT,92130.54835237302,93535.3343115746,-1.7248,-6296.29,3,stop_loss
2025-02-16 20:00:00,2025-02-17 04:00:00,SHORT,93514.95319408838,93736.43320242979,-0.4368,-1565.73,2,signal
2025-02-17 16:00:00,2025-02-17 20:00:00,LONG,93967.50474735853,93965.4643553735,-0.2022,-721.62,1,signal
2025-02-18 20:00:00,2025-02-19 16:00:00,LONG,96925.02514678104,95146.34395293098,-2.0351,-7237.02,5,stop_loss
2025-02-20 12:00:00,2025-02-20 16:00:00,SHORT,98449.10315778923,92183.66540369431,6.1641,21535.98,1,signal
2025-02-20 16:00:00,2025-02-20 20:00:00,LONG,92183.66540369431,92840.93316312559,0.513,1897.24,1,signal
2025-02-21 04:00:00,2025-02-21 08:00:00,SHORT,-66558.51001531008,-39847.061150252775,39.9323,149591.36,1,stop_loss
2025-02-21 16:00:00,2025-02-21 20:00:00,LONG,-2972806.0776165184,-3943590.821263401,32.4555,169130.25,1,stop_loss
2025-02-22 00:00:00,2025-02-23 04:00:00,SHORT,95293.29706138675,86355.22040004675,9.1795,61908.9,7,signal
2025-03-06 20:00:00,2025-03-08 00:00:00,SHORT,76645.01536578852,77598.33530426884,-1.4438,-10604.79,7,stop_loss
2025-03-08 04:00:00,2025-03-10 20:00:00,SHORT,76695.95770253264,66481.55124055292,13.1181,94864.67,16,signal
2025-03-13 08:00:00,2025-03-13 16:00:00,LONG,70610.90536837475,70081.73077167495,-0.9494,-7721.5,2,signal
2025-03-14 04:00:00,2025-03-19 16:00:00,LONG,71549.9461119454,73897.68267170712,3.0813,24833.3,33,signal
2025-03-20 00:00:00,2025-03-21 00:00:00,LONG,74869.41730125973,73636.26046656953,-1.8471,-15294.9,6,stop_loss
2025-03-21 04:00:00,2025-03-22 04:00:00,SHORT,75198.55528028944,74413.08891759752,0.8445,6882.94,6,signal
2025-03-22 16:00:00,2025-03-24 16:00:00,LONG,74503.43683812581,74674.9882815264,0.0303,248.6,12,signal
2025-03-26 04:00:00,2025-03-26 08:00:00,LONG,75089.14190341927,74841.32076449778,-0.53,-4355.75,1,signal
2025-03-28 20:00:00,2025-03-29 00:00:00,LONG,75799.69849449853,75248.7514906684,-0.9268,-7566.43,1,stop_loss
2025-03-29 04:00:00,2025-03-29 12:00:00,SHORT,70327.99562740933,71776.88808844287,-2.2602,-18351.3,2,stop_loss
2025-03-29 16:00:00,2025-03-29 20:00:00,SHORT,73125.68894593936,74943.87770936803,-2.6864,-21343.14,1,stop_loss
2025-03-30 08:00:00,2025-04-02 12:00:00,LONG,75635.67291422586,77505.4635667628,2.2721,17557.62,19,signal
2025-04-06 16:00:00,2025-04-08 00:00:00,SHORT,75302.27442698731,74415.77220434006,0.9773,7714.75,8,signal
2025-04-08 16:00:00,2025-04-09 12:00:00,SHORT,74339.62898348215,75059.90823782813,-1.1689,-9313.32,5,signal
2025-04-10 04:00:00,2025-04-10 12:00:00,SHORT,45181.52024170259,52294.37969487276,-15.9429,-125863.25,2,stop_loss
2025-04-10 16:00:00,2025-04-10 20:00:00,SHORT,50589.98782117239,58656.483739585274,-16.1448,-108115.44,1,stop_loss
2025-04-11 16:00:00,2025-04-13 12:00:00,LONG,76431.09150350938,72526.78938165322,-5.3083,-30025.1,11,signal
2025-04-14 00:00:00,2025-04-22 04:00:00,LONG,76884.13355504238,84073.84410271417,9.1514,49152.45,49,signal
2025-04-22 12:00:00,2025-04-28 16:00:00,LONG,85825.07512523376,88026.3093097014,2.3648,13805.66,37,signal
2025-04-29 00:00:00,2025-05-09 00:00:00,LONG,89498.7529696381,86653.01678997178,-3.3796,-20135.63,60,stop_loss
2025-05-09 04:00:00,2025-05-09 16:00:00,SHORT,78521.1303413856,82786.86795440415,-5.6326,-32607.19,3,stop_loss
2025-05-09 20:00:00,2025-05-10 00:00:00,SHORT,95273.08320139942,100281.66073152608,-5.4571,-29839.83,1,signal
2025-05-10 12:00:00,2025-05-12 08:00:00,LONG,100002.34540305912,101806.0706076081,1.6037,8314.49,11,signal
2025-05-12 16:00:00,2025-05-12 20:00:00,LONG,101741.29476187831,101281.43241627337,-0.652,-3431.83,1,signal
2025-05-16 08:00:00,2025-05-19 16:00:00,LONG,102270.28560069264,103331.83121459429,0.838,4383.48,20,signal
2025-05-20 00:00:00,2025-05-20 12:00:00,LONG,104847.54695681349,103859.2801262411,-1.1426,-6014.46,3,stop_loss
2025-05-20 16:00:00,2025-05-21 08:00:00,LONG,102376.3521650659,104264.09133677917,1.6439,8573.89,4,signal
2025-05-23 04:00:00,2025-05-24 08:00:00,LONG,104926.20882121222,104190.29499995959,-0.9014,-4767.06,7,stop_loss
2025-05-25 00:00:00,2025-05-25 04:00:00,LONG,106841.22729946802,105509.72571610656,-1.4462,-7582.11,1,stop_loss
2025-05-25 08:00:00,2025-05-25 12:00:00,SHORT,80853.14624200332,86077.28799656163,-6.6613,-34569.98,1,stop_loss
2025-05-25 16:00:00,2025-05-25 20:00:00,SHORT,92006.20771105652,98936.22975146212,-7.7321,-37583.42,1,stop_loss
2025-05-26 12:00:00,2025-05-27 12:00:00,LONG,105649.71448259377,106417.1432009065,0.5264,2365.7,6,signal
2025-05-28 12:00:00,2025-05-28 16:00:00,LONG,108099.11894188875,105880.39186434736,-2.2525,-10155.22,1,stop_loss
2025-05-28 20:00:00,2025-05-29 00:00:00,LONG,106059.50422331759,105876.16083952076,-0.3729,-1648.15,1,signal
2025-05-31 04:00:00,2025-05-31 12:00:00,SHORT,103796.95868067133,104571.62757615995,-0.9463,-4174.72,2,stop_loss
2025-05-31 16:00:00,2025-06-02 16:00:00,SHORT,103987.11149008229,103241.03510951545,0.5175,2258.69,12,signal
2025-06-03 00:00:00,2025-06-04 12:00:00,SHORT,101777.95756067154,103362.29932631401,-1.7567,-7718.97,9,stop_loss
2025-06-04 16:00:00,2025-06-06 08:00:00,SHORT,100839.40747304328,100115.44653084484,0.5179,2233.85,10,signal
2025-06-07 12:00:00,2025-06-08 00:00:00,LONG,101753.63956072103,100845.92304168975,-1.0921,-4725.55,3,stop_loss
2025-06-08 04:00:00,2025-06-08 16:00:00,LONG,100842.58015891026,100953.71537327435,-0.0898,-385.15,3,signal
2025-06-10 08:00:00,2025-06-11 12:00:00,SHORT,99151.34022694052,99259.50709082019,-0.3091,-1324.67,7,signal
2025-06-11 16:00:00,2025-06-11 20:00:00,SHORT,99760.58673308372,99786.2739330403,-0.2257,-964.64,1,signal
