datetime,open,high,low,close,volume
2024-02-09 12:00:00,48129.1150897229,48697.52728130327,47940.45062841443,48697.52728130327,9024.530742142035
2024-02-09 16:00:00,48697.52728130327,48697.52728130327,47622.658554321686,47934.717586285544,19321.504188561757
2024-02-09 20:00:00,47934.717586285544,48675.565613303756,47911.705656200465,48433.18975696416,8044.335437894439
2024-02-10 00:00:00,48550.16170091286,48755.78416529466,48152.61788899926,48152.61788899926,4581.6195242609165
2024-02-10 04:00:00,48152.61788899926,48981.94267922147,48152.61788899926,48939.53232939387,6949.929043879298
2024-02-10 08:00:00,48939.53232939387,49407.39437325603,48760.91703614415,49213.8718587134,8513.94559446315
2024-02-10 12:00:00,49213.8718587134,49353.246624064195,49165.45966775432,49309.80929149545,10937.125282502311
2024-02-10 16:00:00,49309.80929149545,49395.79662979699,49220.667530876366,49366.32617739513,7838.486827712385
2024-02-10 20:00:00,49366.32617739513,49394.69205428193,49238.13686844642,49294.98132574176,9363.246796390184
2024-02-11 00:00:00,49427.19025229494,49864.393078164816,49377.90300935445,49805.70615534605,7378.166850505325
2024-02-11 04:00:00,49805.70615534605,50281.651829000904,49789.63175949603,50281.651829000904,12319.027232343298
2024-02-11 08:00:00,50281.651829000904,50317.53268757614,50237.223724796895,50317.53268757614,8540.019210945695
2024-02-11 12:00:00,50317.53268757614,50317.53268757614,50195.44956549822,50290.812521182525,12155.061605324667
2024-02-11 16:00:00,50290.812521182525,50290.812521182525,50057.72298307381,50130.12380058282,11092.59075057707
2024-02-11 20:00:00,50130.12380058282,50130.12380058282,50082.43022520241,50105.77527787652,5529.408235435385
2024-02-12 00:00:00,50200.01439761948,50765.53558274975,45159.18624229386,45159.18624229386,9416.221912605897
2024-02-12 04:00:00,45159.18624229386,45191.10238242436,44671.570236592444,44671.570236592444,5971.809238013642
2024-02-12 08:00:00,44671.570236592444,50267.34898628799,44671.570236592444,50121.521673466144,5444.420658785345
2024-02-12 12:00:00,50121.521673466144,51093.124634643485,49943.83379632207,51093.124634643485,3857.8242604200736
2024-02-12 16:00:00,51093.124634643485,51093.124634643485,48495.9480705828,48495.9480705828,10197.918267897743
2024-02-12 20:00:00,48495.9480705828,50060.130042944795,48495.9480705828,49777.39608021954,4077.374161751957
2024-02-13 00:00:00,50447.71229306198,50493.015111180684,50197.3461422818,50218.99683509907,18142.490907576223
2024-02-13 04:00:00,50218.99683509907,50425.95767659465,50126.11791050457,50376.36345436049,7474.150917695741
2024-02-13 08:00:00,50376.36345436049,50472.132548586706,50310.645908419014,50396.768880299736,13387.133646354678
2024-02-13 12:00:00,50396.768880299736,51340.82067339948,50360.09070243784,50975.66759421523,8379.483636271161
2024-02-13 16:00:00,50975.66759421523,51054.804494310505,49590.55026962589,49590.55026962589,18999.819865153895
2024-02-13 20:00:00,49590.55026962589,51642.66498528802,49590.55026962589,51312.02029934073,21465.15527496901
2024-02-14 00:00:00,51305.85546546589,51610.10340557219,51247.546041301226,51521.81881228654,12408.370354723475
2024-02-14 04:00:00,51521.81881228654,52148.41104883103,51259.83000495671,52075.5811903343,13718.211123031495
2024-02-14 08:00:00,52075.5811903343,52105.89989027407,52048.35803186259,52064.825808604844,5789.058412560015
2024-02-14 12:00:00,52064.825808604844,52148.41104883103,51591.82697420583,51602.174716055415,10989.896569578139
2024-02-14 16:00:00,51602.174716055415,51824.929936886045,51493.539467833834,51777.104515671635,8172.099993225419
2024-02-14 20:00:00,51777.104515671635,52148.41104883103,51621.94447498734,52110.93374558506,8507.90700061813
2024-02-15 00:00:00,52056.95518673224,52567.58196904444,51958.643839273434,52406.720100173334,17730.199321067154
2024-02-15 04:00:00,52406.720100173334,52600.734737705134,52387.081199563865,52596.78244715067,21252.850582839943
2024-02-15 08:00:00,52596.78244715067,52845.53810867561,52524.515908856316,52756.93968112997,25706.667069839837
2024-02-15 12:00:00,52756.93968112997,52853.984571700305,52698.80115273829,52790.975054621114,23473.627454785514
2024-02-15 16:00:00,52790.975054621114,52945.07980139334,52727.36470435627,52924.66848819243,18877.809505082005
2024-02-15 20:00:00,52924.66848819243,53044.47315115346,52882.02456316356,53033.691836909005,14610.009543262535
2024-02-16 00:00:00,52846.398237208974,53302.10814966129,52731.98296764619,53253.3751982672,6809.370422662739
2024-02-16 04:00:00,53253.3751982672,53860.935660656665,53056.29446973653,53782.04492495357,11976.644377917213
2024-02-16 08:00:00,53782.04492495357,53860.935660656665,53143.82343454637,53173.62015593827,9409.181409762865
2024-02-16 12:00:00,53173.62015593827,53328.23328765273,53062.48792820981,53268.946267198,8691.761813414741
2024-02-16 16:00:00,53268.946267198,53372.73931738733,52974.49103416812,53160.17052023669,7586.344916012933
2024-02-16 20:00:00,53160.17052023669,53860.935660656665,53044.394426776336,53721.01193297829,10966.553893117876
2024-02-17 00:00:00,53655.66054987018,53704.31762298055,53590.20982798463,53694.96092321207,6715.811223669518
2024-02-17 04:00:00,53694.96092321207,53821.98273488042,53671.33739172752,53780.515364246145,8163.190468749635
2024-02-17 08:00:00,53780.515364246145,53831.52488711874,53777.957526182676,53792.06346080369,7164.960388418967
2024-02-17 12:00:00,53792.06346080369,53813.43657965984,53701.49159541271,53786.74874897218,4800.43538250397
2024-02-17 16:00:00,53786.74874897218,53902.05051550021,53723.91103034294,53874.94045758135,3377.976561316221
2024-02-17 20:00:00,53874.94045758135,53981.18020910077,53791.61097922245,53964.63194537472,3602.235044366603
2024-02-18 00:00:00,53856.81552819161,53912.26365721212,53708.1048303454,53708.1048303454,10934.141662152704
2024-02-18 04:00:00,53708.1048303454,53794.368254295485,53708.1048303454,53761.85675677714,6347.020546542829
2024-02-18 08:00:00,53761.85675677714,54363.30958416144,53761.85675677714,54197.29321080821,6932.175291377502
2024-02-18 12:00:00,54197.29321080821,54283.70179304333,54175.28333041528,54203.24940669071,8379.131025695104
2024-02-18 16:00:00,54203.24940669071,54216.58121145974,54184.347261731324,54191.69207212299,6712.400284590636
2024-02-18 20:00:00,54191.69207212299,54514.65381702937,54099.93077651376,54413.52365600991,8922.481492678718
2024-02-19 00:00:00,54336.48231870051,54498.94608923146,54333.694401611334,54458.05835660989,13799.915010639746
2024-02-19 04:00:00,54458.05835660989,54518.87080800903,54446.73737065068,54496.42507274846,6418.577731908924
2024-02-19 08:00:00,54496.42507274846,54871.43343311162,54453.65779538345,54732.454031697926,6425.523723622183
2024-02-19 12:00:00,54732.454031697926,54759.4218472588,54709.48904481503,54739.606738541625,10565.909413790223
2024-02-19 16:00:00,54739.606738541625,54828.112617375715,54657.39910627605,54768.17466549845,12210.540483612822
2024-02-19 20:00:00,54768.17466549845,54880.14076285836,54692.92989949257,54878.50072167229,9067.640868768845
2024-02-20 00:00:00,54860.376957168475,54912.58413408373,54664.52306345467,54664.52306345467,8503.405817974879
2024-02-20 04:00:00,54664.52306345467,54847.60876578332,54495.674476987944,54495.674476987944,7415.618193603341
2024-02-20 08:00:00,54495.674476987944,54983.834858775546,54495.674476987944,54958.795238575185,3936.4363750437415
2024-02-20 12:00:00,54958.795238575185,55675.141168301154,54908.191972164,55675.141168301154,8029.729439814826
2024-02-20 16:00:00,55675.141168301154,56247.040223358665,55594.60749331731,56247.040223358665,3465.352121523818
2024-02-20 20:00:00,56247.040223358665,56247.040223358665,55292.3797168476,55429.89984191131,7919.520293276374
2024-02-21 00:00:00,55222.88429221782,55224.07497681063,54850.45201334801,54915.378115437474,15104.991440266022
2024-02-21 04:00:00,54915.378115437474,55234.40582480933,52779.611584107675,52779.611584107675,8572.429999175642
2024-02-21 08:00:00,52779.611584107675,53723.4482421029,52779.611584107675,53489.61134379125,24356.358689922312
2024-02-21 12:00:00,53489.61134379125,55157.03034246774,53489.61134379125,54587.341496852176,10429.47529819893
2024-02-21 16:00:00,54587.341496852176,56484.45392256103,54587.341496852176,56292.98619175111,20153.847454005005
2024-02-21 20:00:00,56292.98619175111,56307.76164143877,56097.27442047094,56205.10903887134,14106.292501240496
2024-02-22 00:00:00,56502.49019774422,56594.517332056486,56486.17857075212,56582.225759777066,6733.909493157531
2024-02-22 04:00:00,56582.225759777066,56598.28290594319,56500.05171760337,56529.549148757724,10296.648299433971
2024-02-22 08:00:00,56529.549148757724,56839.440281053336,56400.99013616395,56721.46281199899,7695.582282403458
2024-02-22 12:00:00,56721.46281199899,56728.9304710573,56637.73427575785,56672.78000462782,4397.407565965573
2024-02-22 16:00:00,56672.78000462782,56769.75070595211,56630.40891323026,56741.71019808467,4097.942318029311
2024-02-22 20:00:00,56741.71019808467,56918.00102830482,56734.366995239136,56843.615736644744,9811.619355128283
2024-02-23 00:00:00,56681.14255920297,56699.738595556366,56561.69069267078,56586.049979743206,3869.128409984975
2024-02-23 04:00:00,56586.049979743206,56699.01715037945,56561.69069267078,56632.39764227335,6779.589049120512
2024-02-23 08:00:00,56632.39764227335,56725.76886010003,56561.69069267078,56707.763583652355,4255.2977879099935
2024-02-23 12:00:00,56707.763583652355,56890.47321841813,56662.31355947081,56869.98998426845,3835.1161261703583
2024-02-23 16:00:00,56869.98998426845,56958.12243861318,56561.69069267078,56761.75090621388,3458.9968919236653
2024-02-23 20:00:00,56761.75090621388,56958.12243861318,56683.97393730503,56915.189041706784,6599.067087283582
2024-02-24 00:00:00,56955.9896187374,57128.74018437018,56445.4846822289,56445.4846822289,10392.753587556159
2024-02-24 04:00:00,56445.4846822289,57059.87995506653,56445.4846822289,56820.73417647749,11607.847668877257
2024-02-24 08:00:00,56820.73417647749,57048.27159880744,56795.76233911637,56970.981426895196,10040.494505630662
2024-02-24 12:00:00,56970.981426895196,56978.57628742075,56951.374829436936,56957.01842090688,8268.711617083167
2024-02-24 16:00:00,56957.01842090688,57695.00782193185,56647.29806885533,57318.82590157237,14781.859847886917
2024-02-24 20:00:00,57318.82590157237,57942.172491857105,57107.49746825654,57750.68116029608,20453.0968969511
2024-02-25 00:00:00,57792.00841488907,57898.51118386737,57755.048405184585,57755.048405184585,8874.948198333352
2024-02-25 04:00:00,57755.048405184585,57999.383534678935,57755.048405184585,57940.23758076748,7940.54074236409
2024-02-25 08:00:00,57940.23758076748,57943.60023134148,57886.459065414296,57887.64909734285,8757.993943616166
2024-02-25 12:00:00,57887.64909734285,58046.92848640358,57844.55781544445,58002.982724205176,4702.784126660885
2024-02-25 16:00:00,58002.982724205176,58243.960158920585,57920.997194496165,58175.62261465408,8798.166815263583
2024-02-25 20:00:00,58175.62261465408,58275.92581120488,58127.8976326497,58270.88131554694,5151.329708228844
2024-02-26 00:00:00,58301.02673224276,58481.75993055381,57777.72527301606,57777.72527301606,9320.348744266816
2024-02-26 04:00:00,57777.72527301606,57984.32511979507,56647.90144397468,56647.90144397468,4412.4620899315405
2024-02-26 08:00:00,56647.90144397468,58143.30933960199,56647.90144397468,58023.952517213,9387.264569212159
2024-02-26 12:00:00,58023.952517213,58493.48451625851,57092.410352325,57092.410352325,10168.747941573452
2024-02-26 16:00:00,57092.410352325,57094.489289339675,56924.6258692749,56924.6258692749,7210.094578709861
2024-02-26 20:00:00,56924.6258692749,58877.74529413945,56924.6258692749,58772.57604424757,8224.981269702334
2024-02-27 00:00:00,59097.48032125911,59128.06579988712,59057.41967588352,59119.93769891929,8071.591045483862
2024-02-27 04:00:00,59119.93769891929,59130.69006610565,58945.091250218415,58978.507586070584,5362.999771661535
2024-02-27 08:00:00,58978.507586070584,59075.59327426059,58801.502965968735,58874.14605239131,10741.77837592816
2024-02-27 12:00:00,58874.14605239131,58929.80359148276,58761.95918375472,58761.95918375472,9616.088299570738
2024-02-27 16:00:00,58761.95918375472,58896.814297266435,58761.95918375472,58828.79176391714,7392.799215814208
2024-02-27 20:00:00,58828.79176391714,59552.973711686245,58801.502965968735,59361.220925193724,8129.773795532086
2024-02-28 00:00:00,59118.277396234786,59168.728871074294,58652.67896328868,58652.67896328868,9104.487585594075
2024-02-28 04:00:00,58652.67896328868,59021.07817788428,57660.21809760857,57660.21809760857,10784.767201025603
2024-02-28 08:00:00,57660.21809760857,58024.11715160943,57660.21809760857,57881.28633388718,12368.552576454238
2024-02-28 12:00:00,57881.28633388718,57908.89337473747,57784.43655921375,57784.43655921375,6969.928249479624
2024-02-28 16:00:00,57784.43655921375,59297.497685105634,57784.43655921375,59274.16785407378,12366.951736500041
2024-02-28 20:00:00,59274.16785407378,60422.62851604436,58997.45034658219,60179.963210790425,10263.339122436255
2024-02-29 00:00:00,60264.23827125643,60410.665927404596,60200.55716405751,60374.21158553269,14434.515457687427
2024-02-29 04:00:00,60374.21158553269,60511.59008909733,60275.72632791466,60499.89803341889,16147.30978143513
2024-02-29 08:00:00,60499.89803341889,60673.443693633235,59932.273887551535,59932.273887551535,12100.592147157218
2024-02-29 12:00:00,59932.273887551535,60101.24784141517,59932.273887551535,60092.40268482796,10723.277430071354
2024-02-29 16:00:00,60092.40268482796,60981.94775673031,60014.12383502357,60765.199904065805,18360.884325538813
2024-02-29 20:00:00,60765.199904065805,61135.75420019106,60646.75343115174,61000.48539092922,8857.303007696519
2024-03-01 00:00:00,60822.24316339724,61350.26532390169,60608.49396294918,61180.89565274221,11421.916006654286
2024-03-01 04:00:00,61180.89565274221,61191.03214824752,61080.956237788,61096.74308918176,8834.672264508277
2024-03-01 08:00:00,61096.74308918176,61267.33862531483,60760.769605921065,60772.370668338604,4255.169476481887
2024-03-01 12:00:00,60772.370668338604,60805.66474058294,60695.212700008284,60747.93171298557,7956.753077732197
2024-03-01 16:00:00,60747.93171298557,61515.21938797338,60588.63808577293,61245.82519592446,6659.434595929397
2024-03-01 20:00:00,61245.82519592446,61790.52830606303,61141.37278203927,61630.35167131737,11781.25608163642
2024-03-02 00:00:00,61517.06093160056,61567.2530011419,61496.38362194148,61540.19818506792,8224.629865067136
2024-03-02 04:00:00,61540.19818506792,61590.851701404965,61515.911397496406,61537.26559827982,6323.774328951663
2024-03-02 08:00:00,61537.26559827982,61628.74859046849,61440.91220836157,61543.07679407302,4468.7453486830145
2024-03-02 12:00:00,61543.07679407302,61588.05657151709,61491.5388770438,61556.590319845105,8776.976968796784
2024-03-02 16:00:00,61556.590319845105,61584.27118123528,61507.97812004341,61550.59868981427,6637.801939035745
2024-03-02 20:00:00,61550.59868981427,61621.50482963404,61502.59104965141,61573.48193168415,8511.204038971318
2024-03-03 00:00:00,61382.16041681007,61507.93992772138,61210.321027502694,61331.93025572557,6873.622756630422
2024-03-03 04:00:00,61331.93025572557,61348.7317745995,61277.26806758115,61337.672346800086,6526.117655759682
2024-03-03 08:00:00,61337.672346800086,61574.17790958306,61246.19587367114,61544.14677897533,11205.836004242346
2024-03-03 12:00:00,61544.14677897533,61657.84647092777,61538.1920636767,61653.494385001446,8142.682726305106
2024-03-03 16:00:00,61653.494385001446,61937.155026715045,61559.215888954546,61863.47445870021,10689.23823989148
2024-03-03 20:00:00,61863.47445870021,62068.71540775013,61863.13957171932,62031.05769946514,7347.484325481499
2024-03-04 00:00:00,62357.68356102147,62794.371497371096,62326.998380243334,62706.553966511434,7073.51187896535
2024-03-04 04:00:00,62706.553966511434,62800.06637691861,62700.16904614721,62800.06637691861,9644.50353251171
2024-03-04 08:00:00,62800.06637691861,62800.06637691861,62497.0089458977,62617.41088435386,6792.419147797235
2024-03-04 12:00:00,62617.41088435386,62885.76930105146,62605.20100472242,62885.76930105146,14535.761043587287
2024-03-04 16:00:00,62885.76930105146,62885.76930105146,62616.966940935985,62620.1163053372,14621.572022930435
2024-03-04 20:00:00,62620.1163053372,62783.62788632325,62588.495233835056,62739.893103910304,12483.559637819528
2024-03-05 00:00:00,62559.61730897326,62766.12172854632,62552.67420391571,62710.582253363886,5922.76453812839
2024-03-05 04:00:00,62710.582253363886,64391.99538362505,62449.58005138491,64391.99538362505,14670.91831569261
2024-03-05 08:00:00,64391.99538362505,65086.90415634692,64182.44707311062,65086.90415634692,10088.962367478525
2024-03-05 12:00:00,65086.90415634692,65486.77149178357,64868.97128281319,65486.77149178357,5991.309972178179
2024-03-05 16:00:00,65486.77149178357,65486.77149178357,64410.506631042495,64739.12571898168,7396.44335858301
2024-03-05 20:00:00,64739.12571898168,64739.12571898168,63600.97313933863,63974.86954141404,9474.608144739583
2024-03-06 00:00:00,63821.32091817447,64189.923378985346,63671.67122020579,63948.93446451519,5775.155223539138
2024-03-06 04:00:00,63948.93446451519,64174.07417216273,63914.01241233857,64141.90058031529,9037.896370493165
2024-03-06 08:00:00,64141.90058031529,64460.044249241175,64022.25047425859,64364.43053374503,5524.56407805894
2024-03-06 12:00:00,64364.43053374503,64396.83157171651,64239.31653137745,64279.757620626806,9734.910054816008
2024-03-06 16:00:00,64279.757620626806,64295.78942885111,64113.870289800325,64161.35452077351,9403.21876853157
2024-03-06 20:00:00,64161.35452077351,64369.7308357377,63995.20383921483,64359.216199460316,5532.963814646393
2024-03-07 00:00:00,64231.80630797267,64543.715685938536,64138.55115798128,64416.74725877305,12665.780516881812
2024-03-07 04:00:00,64416.74725877305,64532.93916202631,64372.68080417164,64484.90516188538,10706.565906132022
2024-03-07 08:00:00,64484.90516188538,64572.81939042653,64187.237038416024,64284.38416512693,8400.915543327068
2024-03-07 12:00:00,64284.38416512693,64527.12120022434,64256.1635645416,64508.43587050525,6291.907916654702
2024-03-07 16:00:00,64508.43587050525,64605.64750319034,64467.32785723299,64568.34265147195,12139.301907121246
2024-03-07 20:00:00,64568.34265147195,64590.04859733719,64488.70351264332,64501.26139158805,12592.335891514693
2024-03-08 00:00:00,64532.72145081547,64544.91168537619,64502.573727866264,64525.13539189955,8379.081131852156
2024-03-08 04:00:00,64525.13539189955,64747.5508615686,64481.747394792605,64707.49754588262,17862.76320565847
2024-03-08 08:00:00,64707.49754588262,64807.9481369825,64625.49395611618,64799.244582529376,11631.214893855407
2024-03-08 12:00:00,64799.244582529376,64807.9481369825,64551.07782834569,64641.51340944349,6434.492158186839
2024-03-08 16:00:00,64641.51340944349,64786.340669274665,64497.19917209002,64606.044170586516,15626.739559634925
2024-03-08 20:00:00,64606.044170586516,64807.9481369825,64553.22707787854,64785.414049868086,7798.860878122884
2024-03-09 00:00:00,64705.82594564332,64904.13319830017,64686.459295285276,64822.29491372481,7226.390407421824
2024-03-09 04:00:00,64822.29491372481,65167.56638952599,64767.50414528306,65064.096394146494,4546.832282641253
2024-03-09 08:00:00,65064.096394146494,65129.42544813083,65056.47586309723,65103.559921260334,9948.314141321038
2024-03-09 12:00:00,65103.559921260334,65140.13361701854,65069.08392459638,65139.939774906066,5492.212176501861
2024-03-09 16:00:00,65139.939774906066,65334.00673859156,65074.42168146506,65248.21052207579,8441.186551773231
2024-03-09 20:00:00,65248.21052207579,65426.22021706538,65142.829960616764,65347.657047320106,9509.723967504398
2024-03-10 00:00:00,65105.195172273074,71052.7199699764,64819.45620260868,71052.7199699764,10610.407924654632
2024-03-10 04:00:00,71052.7199699764,74839.35829442846,69764.91167593913,74839.35829442846,7418.603378286465
2024-03-10 08:00:00,74839.35829442846,74839.35829442846,67604.65080629512,68794.81442322681,17713.818162900578
2024-03-10 12:00:00,68794.81442322681,70415.24134474779,68608.16764649173,70415.24134474779,7625.843649264568
2024-03-10 16:00:00,70415.24134474779,70415.24134474779,62521.8761782051,62521.8761782051,17457.789577229418
2024-03-10 20:00:00,62521.8761782051,67517.4586707928,62521.8761782051,65879.41170660256,9296.519693510098
2024-03-11 00:00:00,66918.69473703355,67929.83558294801,66661.04410953261,67447.95508322169,6689.323181010002
2024-03-11 04:00:00,67447.95508322169,67556.76285087518,67072.59422100402,67143.15500654503,8360.58451182503
2024-03-11 08:00:00,67143.15500654503,67190.50742767072,66999.7730243208,67019.94894626175,10221.84519300653
2024-03-11 12:00:00,67019.94894626175,67676.13534123884,66919.65622669937,67438.73448759754,5638.731679498317
2024-03-11 16:00:00,67438.73448759754,67453.69442467087,67031.44383297727,67148.0487593147,5968.664838799129
2024-03-11 20:00:00,67148.0487593147,68016.88684002547,67044.91783655756,67899.75692969284,11461.199794482245
2024-03-12 00:00:00,68032.65060631413,68075.43427785429,67571.0004210888,67571.0004210888,5377.00123250277
2024-03-12 04:00:00,67571.0004210888,67668.4602309075,67571.0004210888,67660.35835495588,7775.885790622982
2024-03-12 08:00:00,67660.35835495588,67701.88469686126,67356.55873923059,67356.55873923059,11624.572346884395
2024-03-12 12:00:00,67356.55873923059,68217.44873763698,67356.55873923059,68186.45249551501,8239.78151327439
2024-03-12 16:00:00,68186.45249551501,68232.55508757244,68052.77547804754,68132.13912131861,6325.390115802174
2024-03-12 20:00:00,68132.13912131861,69147.6103574056,67905.52375599368,69090.81181555617,5816.7952336444905
2024-03-13 00:00:00,69388.56088225788,69550.61887749986,69263.26062131708,69550.61887749986,6613.180517256564
2024-03-13 04:00:00,69550.61887749986,69550.61887749986,69135.51744745762,69154.09670697215,3329.337952301211
2024-03-13 08:00:00,69154.09670697215,69274.07671554186,68777.608417913,68777.608417913,8367.945020364932
2024-03-13 12:00:00,68777.608417913,69207.58268570114,68777.608417913,69180.8084914636,5794.161343195096
2024-03-13 16:00:00,69180.8084914636,69275.9454544821,69135.51744745762,69146.06903034206,8043.741231095058
2024-03-13 20:00:00,69146.06903034206,69169.98491357015,69135.51744745762,69143.24487552501,7153.457435606578
2024-03-14 00:00:00,68971.44082574637,69272.87940272823,68813.69345203128,69220.11943988167,7620.9780660567685
2024-03-14 04:00:00,69220.11943988167,69308.90176367485,68904.57117105584,68956.7762909819,11887.35102593253
2024-03-14 08:00:00,68956.7762909819,69021.12220826757,68948.01087031109,69010.98829474203,9658.938458094286
2024-03-14 12:00:00,69010.98829474203,69439.29858388232,68813.3649660532,69332.55856253122,7449.844662139881
2024-03-14 16:00:00,69332.55856253122,69480.9521074285,69265.8574005397,69473.26988520239,5819.930543638732
2024-03-14 20:00:00,69473.26988520239,69641.09277044974,69375.08554966317,69581.47809488288,10745.141041720615
2024-03-15 00:00:00,69303.86275910641,69312.04628710078,69086.33284615807,69132.2032049847,11355.811993993886
2024-03-15 04:00:00,69132.2032049847,69170.80469023774,69117.19966077685,69123.61580140791,6809.140083577518
2024-03-15 08:00:00,69123.61580140791,69289.93332548939,69086.33284615807,69261.7714542067,7854.74130299985
2024-03-15 12:00:00,69261.7714542067,69309.71246709376,69192.73781942205,69222.55455505903,12630.272103932371
2024-03-15 16:00:00,69222.55455505903,69378.10667355084,69174.87004796043,69378.10667355084,6003.62689938207
